id,home_team_abbr,away_team_abbr,date,is_night_game,,home_team_win,home_pitcher,away_pitcher,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_season,away_team_season,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_earned_run_avg_std,home_pitcher_earned_run_avg_skew,home_pitcher_SO_batters_faced_mean,home_pitcher_SO_batters_faced_std,home_pitcher_SO_batters_faced_skew,home_pitcher_H_batters_faced_mean,home_pitcher_H_batters_faced_std,home_pitcher_H_batters_faced_skew,home_pitcher_BB_batters_faced_mean,home_pitcher_BB_batters_faced_std,home_pitcher_BB_batters_faced_skew,home_pitcher_leverage_index_avg_mean,home_pitcher_leverage_index_avg_std,home_pitcher_leverage_index_avg_skew,home_pitcher_wpa_def_mean,home_pitcher_wpa_def_std,home_pitcher_wpa_def_skew,away_pitcher_earned_run_avg_mean,away_pitcher_earned_run_avg_std,away_pitcher_earned_run_avg_skew,away_pitcher_SO_batters_faced_mean,away_pitcher_SO_batters_faced_std,away_pitcher_SO_batters_faced_skew,away_pitcher_H_batters_faced_mean,away_pitcher_H_batters_faced_std,away_pitcher_H_batters_faced_skew,away_pitcher_BB_batters_faced_mean,away_pitcher_BB_batters_faced_std,away_pitcher_BB_batters_faced_skew,away_pitcher_leverage_index_avg_mean,away_pitcher_leverage_index_avg_std,away_pitcher_leverage_index_avg_skew,away_pitcher_wpa_def_mean,away_pitcher_wpa_def_std,away_pitcher_wpa_def_skew
7934,ECN,MOO,2018/5/18,TRUE,FALSE,0,reaco01,cobbal01,2,2,6,6,2018,0.884132881,0.2185238,0.860107559,-0.5548231,0.592584311,0.86778683,1.495839021,1.271044176,0.2970187,1.833870022,,0.449768674,0.210714816,-1.214269799,-0.69777793,-0.414650417,-1.1853652,1.545524945,0.258040276,-1.33025358,0.631025077,-0.3805833,-0.599848453,-0.438176248,-0.380987699,0.749801599,CIN_2018,CHC_2018,0.583137444,0.283594051,-0.76598736,1.292230102,0.638134479,,-0.807018906,-0.456937389,-0.387159011,,0.615465087,0.9705519,-1.400174566,-0.16659999,1.527873508,0.421967068,0.251625533,-0.442302797,-0.100427956,0.715481645,,0.259086153,0.102389475,-0.099576586,-0.343394374,0.083369079,,1.225265474,-0.351163109,-0.267377836,-1.175085091,,1.067522642,-0.331273841,,0.072657981,0.326779803,1.294815345,0.591643061,0.703295256,0.670535514,1.101268864,0.487194896,1.33832464,1.669597595,0.146946289,0.627752053,-0.695185194,0.084926731,2.459751629,-1.660286347,0.963033769,2.471111213,-0.159875886,0.833989244,0.423885476,0.337819041,-0.858075401,-0.939455903,0.205791653,0.794053362,0.003038486,-0.89846503,0.292142557,0.269786909,-0.064696988,-1.386974734,-1.473876618,0.679264731,-0.931084069,-0.976458375,1.315939458,,-1.096276167,-1.70676148,,-1.386835152,0.795730347,-1.433578441,-0.668253445,0.017314325,2.008051691,1.388073437,-1.283842192,-0.112614844,0.20710555,0.349821671,0.534288359,0.137191305,1.055461821,,-0.320220805,-0.622454704,,-0.422253609,1.518615369,0.710389896,0.052778636,-0.946098986,-0.42806584,-0.818726749,-0.996134607,-0.19117688,-0.2728248,,-1.242821436,-0.293984163,1.12529153,-0.63191225,-0.428822688,-0.659492834,-0.463179909,-0.631988038,0.49673992,-0.367546453,-0.237587895,0.323562471,0.747096305,-0.493254278,-1.04364518,-0.011166064,0.521844593,,-0.211354024,-0.262658307,-1.263866137
9041,KJP,XFB,2018/5/18,TRUE,TRUE,1,garcilu05,montafr02,,2,5,5,2018,0.104941165,-0.581509064,-0.154569808,0.51528158,-0.561227714,-1.955721915,-1.747919899,-1.957429574,2.173409311,-1.622528846,0.421904526,-0.660935359,0.084514811,1.014824802,-0.204636042,-0.842855837,-0.356422084,-0.314317518,-0.953181621,1.678188061,-1.268516847,,-0.137425819,0.020346266,0.230201834,0.422653692,NYM_2018,ARI_2018,-0.480647732,0.391055083,1.044994355,-1.641147208,-0.829904369,2.587129964,,1.239355135,-0.322120972,0.370053337,-1.38255066,-0.445185231,0.103335049,0.290222614,,,0.178648525,-0.731171306,-0.498799999,0.397762945,1.227126482,-0.159347253,0.825957755,0.53498378,-0.493266572,0.666577296,0.295151452,0.323463206,0.144314296,-1.540298201,0.197514987,,0.50706157,-0.178357717,0.607647242,0.601160082,-1.485651619,-0.613605761,-1.523007081,-0.987177479,0.061820074,-0.736068591,-0.925750543,,-0.366804826,1.315415858,1.176346707,,0.037824752,-0.034273846,-1.28010366,-0.658251355,-0.756595883,-0.578438383,0.229087212,0.775683831,0.349598846,0.736567961,1.81375967,-0.50536251,0.1235165,,-0.455873311,0.054226951,-1.025010621,-0.247551315,0.405800096,1.379696547,-0.311897619,-0.043679765,-0.739774529,0.422865281,-1.149888034,-1.551330646,-0.8844552,0.758847768,1.568880919,0.321879413,-1.185334166,-0.322455729,-1.866881357,-0.362390609,0.87187066,0.268510738,1.555716709,-0.507465694,-1.510468616,0.977135444,-0.379240232,-0.946821218,-0.994324133,-0.633056646,0.067675955,1.740129821,-0.354932717,-0.602754347,-1.311273844,-0.581559761,-2.408889653,1.022617987,3.47898314,,1.576554103,0.198301339,0.899300505,1.74494486,-0.040078204,-0.820706942,-0.139108191,-0.329903269,-0.75969428,0.016237743,0.067433149,1.015637458,0.283915207,-0.893609788,0.790788603,0.406391855,0.719153539,0.384229067,1.266659016,-0.299580568,0.704318311,0.282508162,0.876912977,0.711994905
10477,QPO,GKO,2018/5/18,TRUE,FALSE,0,holmegr01,hatchto01,1,1,5,6,2018,0.801386858,0.036402498,0.344585994,0.204606028,-0.206208629,-0.65415325,-0.327153492,,,,1.341746052,,1.217999437,0.31636084,0.08337195,,0.472373407,0.399451077,0.033532319,0.021042015,-0.5855929,0.814561867,-0.35117669,0.030184757,-0.40807689,0.242961555,SFG_2018,COL_2018,1.180059159,1.271458378,-0.726122931,-1.260657699,-0.986755113,0.334731476,-0.584965256,1.220488925,-1.003251542,-0.420511682,-0.13223499,-0.774976091,-0.105967081,,0.107207153,0.382546076,0.25926571,-0.401017297,0.527610834,-0.14209194,-1.415034211,-0.096374067,0.593571261,-2.077352853,-0.130744175,-0.387809943,-1.443494531,-0.152384571,-0.016900405,-0.284472685,0.31323579,0.581563081,0.356581686,-0.583503233,-0.281893872,,-0.981226204,-0.609536613,-1.098295565,-0.659881161,-0.19034685,-1.583885005,-0.498215372,-0.49913078,-1.060182078,-1.254752462,-1.068666223,0.817307626,-0.117031758,-1.621001083,0.686535345,-0.619782229,-0.893753537,-0.720404762,0.261530665,1.103653113,0.225577255,-0.934243423,,0.943665332,0.051882378,0.677088426,-0.47799341,0.365395395,-0.271849869,-1.297822319,-0.785305262,1.257918179,,-0.479496436,-0.56902645,0.951653846,0.143488413,1.383537123,-0.163568977,0.240105648,0.648272118,-0.309012531,-0.25384952,0.495551972,0.947935293,0.469300911,-0.807808939,2.201125742,0.018877979,0.032738516,1.170977099,0.665727621,1.152375273,0.032651047,0.043608035,-0.47239231,-1.189067866,0.014008516,-0.570142995,1.687873769,-0.584444621,-0.908362751,-0.727338695,,0.216599634,0.160671306,-0.481870419,,0.2586147,-1.260466012,-0.092637093,1.851090459,-0.366902614,-0.329605189,-0.23782729,0.026524579,-0.702504472,-0.838828752,-0.396420589,-0.901851451,-0.172550833,0.219253533,,-0.470712813,0.061163657,-0.041132861,-1.759832139,0.133947992,-0.551785061,0.008330057
10734,HXK,FBW,2018/5/18,TRUE,TRUE,1,suarean01,baumami01,2,2,6,6,2018,-0.136401402,-0.227022958,0.118972247,0.15627872,-0.206208629,0.186012767,0.198335453,0.732191003,-0.548388059,1.124865126,-2.295470981,2.252090987,-1.947139273,-1.155228664,-0.036426246,0.759291848,-0.06975856,-0.758750822,-0.712091769,1.509389052,-1.335197725,0.35819688,-0.564439409,-0.014868695,-0.374281512,-0.253390184,HOU_2018,CLE_2018,-1.570156075,-1.072944654,0.992543318,0.619922633,0.722008389,-0.862776897,1.908725102,0.217643864,1.132728637,0.465307626,0.138959117,-0.501185597,1.060144783,0.024771516,-1.136319125,-0.011663843,0.295556132,0.007896732,0.21922061,0.888316118,-0.174178768,0.381077186,0.625557976,0.497341448,0.066899412,1.023068105,0.05902704,0.424052253,0.172120962,-0.672925327,-0.076280924,0.307124902,-0.875268769,0.23161096,0.941102887,-0.489134775,0.093436317,1.083323747,0.042618563,0.110871444,0.281856956,1.062977789,0.612733835,1.054034467,1.008718154,-0.137172651,0.874260966,-0.722530809,-0.278947033,1.014352182,-2.32766136,0.694597567,0.074049948,-0.017661548,-2.373760442,-1.573905404,0.595347897,2.796486316,1.537758606,0.595813597,-2.384870043,-0.877573414,0.311893094,-1.303031709,0.123047946,1.254977253,-0.902210444,-0.999664963,-1.922478926,1.684386908,,-1.620471731,-0.131771624,0.879349698,-0.131639981,0.214909944,0.510226034,1.896799948,-0.310142598,,-0.573980044,-1.412782344,-1.148099894,0.488884112,-0.026482404,0.994283924,-0.381067504,0.244062072,1.487731164,-0.682470274,-0.740719818,-0.434590285,0.101159857,1.564304904,1.543410299,-0.061194616,-1.382241645,-0.959795773,0.589439832,0.339215044,0.896512713,,-0.128324223,-0.533628442,0.759538579,1.700323039,0.564529895,-1.53249436,-0.594176812,-0.453650549,-0.345229497,-0.020581984,-0.210206885,0.48278543,-0.360398387,0.38489527,-1.03920212,-0.297666315,-0.443548645,-0.315347999,-0.388887943,-0.520613534,-0.002253561,1.533893376,0.438047618,-0.679015144
31,VJV,KFH,2018/5/19,TRUE,FALSE,0,suarejo01,javiecr01,1,1,5,,2018,-0.677698302,-0.044901655,-0.388366436,0.370299656,-0.916246798,1.511684556,0.765993264,0.705480609,-1.448780623,-0.02726783,-0.952485823,1.121590856,0.364257511,-0.464903612,1.177966425,-0.912348299,-0.221604292,-0.3823638,-0.146738198,0.958120002,0.198497732,-0.480723476,1.034629236,0.012890106,0.695591053,-1.788595183,LAA_2018,TBR_2018,-0.745091505,-0.665215291,-0.289134505,-1.208176388,-1.218503463,-0.097576737,0.396158819,1.054376489,-0.172589413,-0.177408153,0.252916176,,0.477088851,0.238356317,-0.500372791,-0.112508241,0.293185855,0.112097675,0.252002248,0.942412941,0.86012727,0.173838153,0.476911902,0.387398042,0.348440686,0.903960343,0.204888045,-1.182498526,0.574184714,0.237782893,0.468229772,0.897528376,1.028642913,0.294312052,0.797813668,-0.666269153,1.177560182,0.204185398,-0.334421853,0.925564019,,0.131670401,0.347335757,,0.366605937,0.450748377,0.092442069,-0.884265153,-0.374475415,1.730795097,-0.237525216,-0.259982748,-0.434730335,-0.622214062,-0.490311085,-0.755725983,-1.221710234,0.596053494,-0.070111661,0.383097109,-0.104380359,0.410808377,-0.120604668,0.782588122,-0.626679495,1.051602753,-0.106141826,2.02375097,0.069048234,0.248473029,1.425295331,-1.750338801,,0.917586608,2.016181175,-0.276704707,-0.296612171,,-0.129477482,,1.784778431,-0.344409464,-0.561575238,-0.874625662,,1.425799508,0.657791463,0.179512177,-0.518371043,-0.351838027,-0.146019942,-0.066401279,0.675905275,0.990090426,0.593600322,-1.277296186,0.250055308,-0.941499561,-0.298083232,-0.532069229,-1.017291677,0.635710604,0.709711206,-0.474995947,-0.756854587,0.403227954,0.94794485,0.627986758,1.566270242,3.20242492,1.346059375,0.204166839,2.673737074,-0.387048564,0.285821731,3.54505469,0.331467568,0.381419387,2.381691628,0.324224289,3.743728739,4.642755691,0.804582913,-0.135066369,-0.69202405,-0.94837412
197,PDF,GUT,2018/5/19,,TRUE,1,yarbrry01,fostema01,1,1,6,6,2018,-0.732862317,-0.080675482,-0.155738791,-0.07845392,-0.028699087,0.02417751,-0.216865689,-0.323450234,-1.022640631,-0.91352395,-1.613647747,0.28047989,-0.58569633,0.487710871,1.188633388,-1.318985687,0.641992567,0.398262397,-0.613474038,1.042093604,-1.166724797,0.998260046,-0.031091379,-0.389586311,0.20688398,-0.55330148,ATL_2018,MIA_2018,0.390171761,0.899289364,-0.230877134,-0.273353025,-0.215016722,-0.670741687,1.206631953,0.759801918,,-1.655171336,1.54434419,,0.906471127,0.097200023,-0.963838592,-0.99718864,0.066209729,1.053305878,0.922063447,0.732206153,0.296315856,0.79044284,1.295160375,-0.587314667,0.761616152,1.019350243,-0.965517373,-0.547536731,0.427346579,0.491246969,0.933339971,0.309695236,-0.632163725,1.015374608,,-0.133649951,-0.723472449,-0.273904083,1.93490327,-0.894423879,-0.274596603,-0.113883522,-1.403128972,-0.914647491,0.541313317,0.067012348,0.794153038,0.299010684,-0.942945105,-0.047887438,-1.207078675,-1.560390096,-1.2989917,-1.000316511,-0.985240669,0.126680083,0.952019578,0.462000501,,-2.503387908,-0.905482154,-0.669511997,2.661697622,1.979150259,0.98380256,-0.465060446,0.71568995,0.695291021,,0.428472478,-0.14855616,-1.035168055,1.244227791,,1.263700123,-0.411308828,-0.288216827,2.284607764,-0.052075571,0.784786174,1.635336235,1.587885617,0.524234444,-0.286727883,-0.239166392,-0.09564524,-0.573010454,-0.572497477,,2.347001617,-0.63698305,-0.32945098,-0.01891979,1.077559255,-0.96813839,1.490374649,-1.202937569,-0.424431135,-1.275491334,1.003970603,0.062802708,-2.208634543,-0.089041312,-0.233563671,-0.075160619,1.061181077,0.925571622,-0.230136474,-0.02578752,-0.404989263,-0.792732608,-0.412375701,-1.026875503,-1.449162295,0.259060908,-1.114165107,-0.325563898,-0.610005507,-0.476636376,1.043149989,,-0.557479665,-0.038264356,-0.861360532,,
1736,VQC,YHA,2018/5/19,TRUE,FALSE,0,knackla01,kiliaca01,1,1,15,6,2018,1.308206248,1.909650179,1.755548646,-0.030126612,1.213867709,-0.688586283,-0.839667402,-1.181666817,0.723158692,,-1.014469753,1.035423529,0.229796404,-1.032216506,-0.939015393,0.616875889,-0.233818258,-0.330249261,-0.469274441,2.15767994,-1.454122643,,0.257354527,-0.113023701,0.509198852,0.401585529,PIT_2018,SDP_2018,-0.4013146,-0.196688936,-0.485476617,0.125248241,-0.103385415,-0.340469421,0.635400722,0.457634155,0.237152031,-0.875009583,0.271076702,0.498653248,0.786285179,0.145686803,-0.831729209,-0.954339736,0.08595863,1.005544809,0.673169034,0.265863031,0.201286428,0.810621977,0.27870471,0.053078693,0.62891857,0.087924814,-0.251974837,,0.043012787,0.720190979,1.085111893,0.61250854,-0.566424099,0.630617908,0.626944015,-0.610883747,-0.967832849,0.638583348,-1.529736796,-0.964525351,0.435511066,-0.066890325,-1.117857421,0.342936269,-0.804576028,-0.31726635,-0.748130876,0.977021335,-0.772184895,-0.345012468,-0.169596839,-1.168352634,-0.337192798,0.979726154,-0.281593126,0.098934337,0.164647014,-0.292807681,0.588806549,1.277398404,0.215960082,,-0.513104862,-0.396639161,-1.011037831,0.060772508,0.099011586,-0.417408168,-0.15243263,0.085997055,0.080785555,-0.311845735,-0.039905737,0.159808797,-0.502677922,0.450298226,0.663644089,-0.718970182,,-0.089498408,-1.888082062,0.992458241,-0.299158769,-1.583647661,-0.244298634,0.663633595,0.070038948,,0.717328783,0.729495489,-0.485298357,-0.135183342,,2.239579553,-0.628715586,,-1.508812263,1.510546067,,-1.799710676,-1.089423934,,-0.85112978,-0.744678338,,1.197671352,2.152801432,,0.281609443,-0.320728815,-0.461219683,-0.123209971,-0.542003084,0.415663059,0.581295725,-1.329399271,,0.384450658,,-1.915358151,-0.524617791,-0.90401727,-0.92152402,-0.863739874,0.73662371,0.163605781
1758,RLJ,STC,2018/5/19,TRUE,TRUE,1,schrejo01,antonte01,1,1,5,6,2018,1.1358187,0.459184092,0.910373834,0.0389124,0.326319998,0.788590853,0.149679069,1.387176325,-1.991765452,2.011121246,0.242564354,0.957808117,-0.191405172,0.384681543,0.912112894,-1.920540496,2.054522332,0.18431488,-0.474996555,0.266044548,-0.185135286,-1.336716526,-0.344268992,0.311003197,1.219453481,0.470339879,BOS_2018,BAL_2018,-0.470069981,0.527698516,2.343987125,1.137082224,1.013815875,-0.546144688,1.35684281,-0.570871932,1.396620297,-1.243618118,0.44697425,3.006440322,1.448848738,-0.212782208,-1.596256025,-1.588503518,-0.304425521,1.756486673,,-0.751776774,-3.470423165,0.785250548,-0.972941445,-2.316565704,1.312054012,-0.212889222,-1.679905938,0.039761037,0.986053197,0.358470155,1.230718898,-1.03436998,-1.184990343,,-0.64615642,-0.578958939,-0.798912572,1.108513238,0.667175938,-1.091251185,0.371297198,,,0.750770835,0.738832877,-0.483960888,0.822428053,-0.909475191,-1.160144581,-0.015516365,-0.506224915,-0.262999934,0.589757671,1.537252964,-0.639378057,-0.967619117,0.250662031,1.428816592,,0.542106753,-0.556071934,-0.47656951,0.292801717,-0.609096777,0.119016783,0.364789663,0.787347777,0.182159389,-0.856100456,,0.251223093,-1.224039458,1.222121132,0.960244687,-0.406431715,-1.150433628,-1.374608895,-1.584122179,,1.294813378,-0.720288399,0.051437194,-0.684710319,-0.526681646,-0.834864568,0.427015079,-0.34552267,-1.236735686,0.552782198,0.438980173,-0.491317494,-0.477995497,-0.638181794,0.26920877,-0.488262153,,-0.158241531,-0.244248388,-0.722658479,-1.421084827,-0.532096925,0.551235181,-0.477505651,-0.126358151,-0.886879589,0.098749647,0.194829573,,-0.359541077,-0.065076054,0.094563239,0.320140079,0.443447663,-1.725519313,,2.525107334,1.903091035,0.456054089,0.615480286,1.949533823,0.125456743,0.22782141,-0.288479588,-0.400957844,1.590367636,0.106766249
2616,ECN,MOO,2018/5/19,TRUE,FALSE,0,chenwe02,johnser04,1,1,5,5,,-0.132953651,,-0.137035061,-0.43745678,-0.028699087,1.232776985,2.118640734,1.332594215,,1.30211635,-0.443391142,-0.191139522,0.505540548,-0.342143307,-0.700239537,0.661875941,,2.146587189,,,0.313607213,0.447778654,0.570320972,-0.327671944,0.378100308,1.023921979,CIN_2018,CHC_2018,0.405813783,0.24428912,-0.624351065,1.210962166,0.562880307,-1.330198117,-0.892455229,-0.41689955,-0.383726031,1.219821859,,0.905754658,-1.339679633,-0.126516304,1.454801843,0.401317977,0.255719111,-0.420663542,-0.319512091,0.883993806,-0.503246933,0.114698117,,-0.179285865,-0.498699714,0.113835603,-0.507890974,1.135315887,-0.224192359,-0.494807302,-1.116761008,-0.491491162,0.998328172,-0.395399958,0.124157145,0.095348848,0.571583004,1.391117573,0.433674062,1.004816504,0.916556578,0.981198546,0.654442567,1.237904365,1.378050835,0.233677334,0.899921012,-0.633256749,,2.31148614,-1.650535554,1.000410962,2.2932555,-0.176172451,0.878547306,0.360199082,0.263258615,-0.950943373,-0.923204092,0.227838209,0.93195047,0.001123249,-0.976386833,0.546911547,0.45505476,-0.349066068,-1.241792162,-0.986872013,0.975480652,-0.898543654,-0.983337139,1.257485438,-0.977539328,-1.155447765,-1.611143798,0.040901601,-0.46278546,2.345872784,-1.62606399,-0.507461611,-0.096394014,2.073383805,1.25288387,-1.375395895,-0.147269131,0.287570229,0.182615207,0.500006819,0.017191129,1.085182129,0.307085051,0.261340503,1.005613156,-1.291123233,-0.303252307,0.612168959,0.372565192,0.181344299,1.748074803,0.432252709,-0.451128454,-0.289523299,-0.219111394,-0.434640818,,-1.166993505,-0.111598763,-0.248576617,0.615137957,0.741320237,0.319631031,-0.347639859,-0.237007477,-1.6328469,0.441558916,0.128436199,-0.660444803,,0.230862931,-0.117789438,0.278152822,-0.252654926,-0.015283829,-0.535241961,2.156074494,0.557585853
4663,RKN,GLO,2018/5/19,TRUE,TRUE,1,sadleca02,henryto01,1,1,6,5,2018,0.167000682,0.621792398,-0.048192342,,-0.028699087,0.592322562,0.104266444,0.292050157,0.200793541,0.238609006,-0.645045528,-0.995224857,0.822973844,-1.582261779,0.245017461,-0.639913337,0.158796093,0.886483365,-0.226048756,1.550606782,,0.165987209,-0.142728847,-0.842983231,0.495876569,-1.208371787,SEA_2018,DET_2018,0.161229425,-0.234387522,-1.148172755,-0.273353025,0.185975275,0.738198595,0.008261753,,-1.031518886,-0.255890394,-1.634571718,0.619465042,0.587516111,0.210498919,-0.61753616,-0.405873762,0.25926571,0.416810761,0.479459354,,-0.582741964,0.288360878,0.094445321,-0.23223037,0.264249651,0.653671097,-0.153888655,0.046190151,0.610242249,-0.268980354,0.845555948,1.928064955,2.06605325,0.181735092,0.327553552,-0.753259968,0.458422819,1.637497471,-0.832729324,-0.146008675,0.575077751,-0.269012766,-0.087230323,0.996463804,-0.624616531,1.251747545,-0.600675816,-0.745330303,-0.141713517,1.740909686,0.450203294,0.028912852,0.696408112,-0.219139231,0.314916753,-0.384636135,-0.735409206,0.303609815,0.023624903,-0.268524884,0.472253568,0.825933507,-0.060156666,-0.797720687,0.012885084,-0.39156502,0.318208801,-0.294216393,-1.041194081,0.032688391,-0.054983084,0.295633861,,,-1.375034735,-0.987830499,0.033322948,-0.134426604,0.212019499,,0.32868264,0.283457961,-0.197534969,0.145278652,0.976936336,0.129933936,-0.94570897,-0.456665371,1.442298662,0.210267944,-0.229447342,-0.221229838,,1.607238236,0.803360719,1.032942046,-0.679183672,-0.287241743,-2.472786878,0.139590298,-0.171858639,-0.98331453,0.29767712,-0.256917646,,0.270237429,,,-0.144759632,-0.309746591,-0.476544623,-0.886434181,,-1.602571957,0.567095619,-0.022666523,-0.656984222,-1.292220993,,-3.621183992,-0.315410131,0.058473949,0.863108307,,0.903411956,0.622825862
5896,PJT,DPS,2018/5/19,TRUE,TRUE,1,anderta01,oberba01,1,,6,,2018,-0.370848467,-0.529474406,-0.735554429,-0.492687989,-0.827492027,-0.771225564,-0.687210732,-0.817011868,1.011834171,-0.02726783,1.724393516,-1.007351746,-0.516155347,2.102021239,-0.469669037,-1.024151413,-0.048585752,0.098089677,1.27894182,-1.516294806,-0.526275071,2.589955599,,,,,CHW_2018,TEX_2018,0.730633743,0.754799038,0.578726039,2.283827405,0.241075824,-2.676181455,-1.807382041,0.00838299,0.297519103,-1.052156403,-0.542788949,0.229809022,-2.035265978,-0.714064718,2.377079812,-0.954339736,0.08595863,1.005544809,-0.300073704,-0.571312007,0.383851343,-0.4881762,-0.754400123,-0.310780037,-0.289213209,0.493481479,0.763495753,0.322186441,1.373333382,0.000706981,-1.066489582,-0.704462467,-0.437368208,-0.773900451,0.101139472,0.896479773,-0.752555163,,0.022786588,-0.793166197,-1.153381735,-0.635350275,-0.607322139,-1.88820222,-0.286727006,-0.156157257,-0.833986045,-0.175555743,-0.57239679,-1.14889226,1.068113969,-0.51683714,-0.870248446,0.170463573,1.598639183,0.377912503,-0.900592009,-1.767236019,,-0.772638648,0.24927242,0.898581023,-0.367654412,2.488418092,1.232314289,-1.30738962,-0.682724699,0.631790639,-0.511010645,-2.002685919,-0.848297432,0.681591765,0.621646344,-0.360833991,,-1.372557286,-0.889441382,-0.020926022,1.200287512,,-2.188014511,-0.256881893,-1.505332925,-0.114670192,0.357009202,0.442450084,-0.692684204,-0.855623187,0.285850008,0.187213263,1.353664103,1.373867924,1.365443026,-1.587316754,-0.521645873,1.834665632,-0.521313241,-0.37838352,,2.657070677,1.643367834,1.086900922,0.523772095,-0.633035821,0.724636367,-1.184346435,-0.845632104,-1.886524137,,,,,,,,,,,,,,,,,,
