id,home_team_win,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_SO_batters_faced_mean,home_pitcher_H_batters_faced_mean,home_pitcher_BB_batters_faced_mean,home_pitcher_leverage_index_avg_mean,home_pitcher_wpa_def_mean,away_pitcher_earned_run_avg_mean,away_pitcher_SO_batters_faced_mean,away_pitcher_H_batters_faced_mean,away_pitcher_BB_batters_faced_mean,away_pitcher_leverage_index_avg_mean,away_pitcher_wpa_def_mean
5422,1,0,0,5,6,2016,-0.170878911,0.156732644,-0.045854376,0.763822022,-0.028699087,-0.998483585,-1.027805419,-0.952886483,0.496342245,,-0.097934037,-2.249504585,0.461201639,-0.821875876,-1.077685908,0.000306081,-0.803784627,-0.710157077,,0.064679948,0.136786041,0.364380832,-0.666821927,,-0.127083005,-0.245012103,0.304332729,0.793235486,1.083836332,-0.636036375,-0.324181879,0.436790179,0.423053668,0.193486139,0.79501595,0.362909266,,0.848017543,0.374798337,0.25903165,-0.392735273,0.452940704,0.245106788,-0.474820761,1.58965352,1.15054843,0.432810436,1.882578773,0.166705584,0.718556055,1.036224523,0.113055252,-0.416882422,0.063540962,0.330357773,0.312620582,0.460014635,-0.406218673,0.811537203,0.61229616,0.142991203,-0.535741299,-0.768233589,-0.231522339,-0.886575822,-0.404123525,-0.152243539,,-0.173325677,0.580156379,-0.517095596,-1.147983555,-0.909123228,-0.355975337,-0.537053585,0.181863139,-1.234638555,-0.885747212,-0.595708867,0.38414593,-0.118118997,-0.976222342,,-1.776097324,-0.220341797,-1.084058876,0.697653273,-0.556507377,-0.453301054,0.496499168,0.868560594,0.698775597,0.310481998,0.081286415,0.428613635,-0.008960348,-0.583327934,-0.516725212,-1.375267797,-1.204232621,-0.296267705,0.416029977,1.216909835,-0.130163785,0.358327863,-0.721085555,-1.250418375,-1.773558553,,1.741234957,0.321393827,-0.256671199,,1.290473691,-0.980440595,-0.198113902,0.080519451,0.059462787,0.184376163,0.345637561,-0.932838234,,,-0.158590689,-0.096911627,-0.288941058,0.718381868,0.923146011
5603,1,2,2,6,7,2016,1.794339133,1.382799269,2.306139706,-0.471976286,2.190170191,0.396054271,-0.177940582,0.135271756,,0.238609006,1.866543329,-1.873560791,0.66411708,1.218341607,-0.390077085,-0.474013798,-0.458499968,-1.274765485,0.426812441,-1.556908699,0.778924685,0.345718782,-0.395155463,-1.002261539,-0.074393259,-1.031298825,1.281382878,1.795792145,-0.556321381,1.708679667,1.303310011,-0.286198387,-1.48110161,1.042455533,-1.539897811,0.848805086,0.703069231,0.31946788,-1.159559379,-0.018667131,1.242957691,0.216562952,0.283409072,-0.228189893,-0.375961022,0.744488391,-0.567561927,-1.103041134,0.519115684,0.469297563,-0.276631042,1.275202451,,-0.634995909,-0.078517533,-0.238874863,0.213114504,-0.415284599,0.457102502,-0.19739651,0.119722348,-0.543273682,1.085987589,0.481093449,-0.084219794,0.874974818,0.805281417,-0.547229513,1.141570374,1.151588118,-0.29468143,-0.346680855,0.099260643,0.954369523,1.032126023,1.360660481,-0.05711473,1.309801122,1.406803944,-0.888833773,1.94627076,1.280028213,1.05514087,-1.94596194,-0.643563388,2.371527229,0.774634071,0.259065521,0.834643925,2.082259484,-0.555864647,-0.697393033,-0.567170155,-0.28394397,-0.356672786,-1.974679504,,0.349936112,-0.049392064,-0.128879348,-0.08326308,-0.771456526,-0.214811491,-0.659948725,0.041948862,-0.229184085,0.432168579,-0.652136324,-0.629006678,0.24576065,-1.329858977,,1.024462971,-0.645231024,-1.49019251,,0.457302495,-1.629621117,0.86779799,0.326255566,0.61543222,-0.954675299,-0.282182862,-1.222683972,0.129452326,-0.87660197,0.172215351,-0.42561648
5832,1,2,2,6,7,2016,-0.332923206,-0.122953642,-0.474871189,0.881188342,-0.561227714,-1.077679562,-1.086193079,-1.034178988,0.626933533,-1.35665201,-0.097934037,,-0.045217562,-0.613961088,-0.800344879,0.119996267,-0.413016532,-0.719664482,,-1.002462716,,,0.078239797,0.199677429,,-0.689122857,0.372183434,0.818661524,1.03106753,-0.58364878,-0.300368814,0.377292732,0.397983827,0.243086523,0.834514407,0.402594754,-0.396318101,0.777648023,0.3035603,0.270535784,-0.318177782,0.540230043,0.224284372,-0.566886659,1.612983393,1.077295436,0.394118768,1.852781652,0.105841764,0.779811793,1.004761753,0.057769825,-0.352478914,0.001275732,0.289759246,0.402888859,0.4702157,-0.471161389,0.800791312,0.56986685,0.104893728,,-0.855941713,-0.207043613,-0.765853762,-0.504641832,-0.09506964,-1.128286799,-0.27086131,0.617831668,-0.42023174,-1.115887631,-0.962931624,-0.414637631,-0.629795293,0.191517774,-1.12306495,-0.953396842,-0.598249724,0.424158599,-0.19166344,-0.957361824,-1.677761705,-1.595157189,0.422358922,0.152844509,0.595089904,-0.47521407,-0.387749341,0.460819069,0.81158328,0.773761974,0.316211105,0.010209868,0.434069476,0.08866011,-0.540551353,-0.56837049,-1.370120514,-1.245732828,-0.291896732,0.447807534,1.16289539,-0.197189546,0.426273529,-0.717833013,-1.338020726,-1.820265535,0.279451213,1.822845505,0.253196386,-0.285949246,-1.450118098,1.249322703,-1.020204676,-0.126955593,-0.106492672,-0.83075061,,-0.160537978,0.517343983,-0.157686628,0.090726776,0.203741131,,-0.751455128,-0.810364839,1.176545941
6061,1,1,1,5,5,2016,-1.777530856,-1.31324644,-0.920253766,-0.761940135,-0.117453858,0.313414991,,,-1.235710627,1.213490738,-1.324389405,1.759344556,-1.436320795,-0.969713334,1.41510121,-1.313158174,1.501552875,-0.434980493,1.214035146,-0.693648957,2.006207154,,0.196650297,-0.835301237,0.632934203,-1.311822536,-0.663517324,-0.531689434,0.442693716,-0.142207291,-0.184932878,-0.19358693,0.564183246,-0.413789417,1.604074041,-0.231341606,0.885016235,0.564821687,0.213560746,0.281688105,-0.224350364,-0.392041835,0.261772569,0.402349603,-0.698562364,0.070732745,-1.000401373,-0.463830859,-0.295934753,-0.742835272,-0.72823489,-0.173697573,0.241728737,0.571056308,-0.482910322,0.256544988,-0.01826026,-0.317385059,1.128898888,-0.395399958,,0.637721968,1.335425284,-0.117916649,0.782340159,0.613861758,-0.23165512,0.763299141,1.091309522,,2.628235015,-0.628753509,-0.281103008,1.311652302,0.202385921,-0.375980703,-0.434967807,0.834091396,1.282893665,1.000702096,-0.930428612,-0.146132624,-0.043954131,1.082362825,1.188697574,0.392283454,-1.491352578,0.580846112,0.265720675,-1.019922606,-0.01958882,0.672843011,0.199708171,-1.288041286,-0.595067121,0.340906703,1.228519049,-0.559129608,1.104143396,1.445660543,-0.693425791,-1.391343882,-0.761623517,1.817436626,1.578627391,1.389756439,,,-0.65426389,-0.623484364,-0.702615623,-1.896317561,,-0.758385544,1.137309169,-0.897443,1.285388261,-0.730429982,2.173982621,,-0.819703451,-2.734298505,0.216916911,-0.878402115,0.713184171,-1.399958594,-1.096111887,-0.766781685
7824,1,1,1,5,5,2016,0.466955015,0.546992578,0.948950278,0.556704987,1.036358166,0.85745692,0.509736309,-0.091185935,-0.115374841,-0.381770278,0.772320346,-1.569785528,2.069310021,-0.436143174,0.432920111,-0.22119007,1.277265684,-0.68771209,0.884511244,-0.979024606,0.984340426,,0.08827603,-1.323422835,-0.066127732,1.089948354,0.261683715,0.699254294,2.026006927,-0.251082995,0.130826762,0.440105925,0.332283554,-0.244438292,-0.944033984,-0.199572586,-0.506265501,-0.821666901,0.772087388,0.150948292,-0.816264162,0.216562952,,,0.791576736,0.177112995,-0.861520704,0.437160124,0.125399115,-0.912723193,0.894582353,0.945378241,,0.293000561,-0.402406613,1.08523079,0.974769431,0.580771675,-0.040264934,0.234410116,0.409386061,-0.148104612,1.199544827,-0.217126477,-0.689681706,0.064341591,-0.499171068,0.182564758,-0.098944274,-0.848925044,-0.450577011,-0.53619842,-0.854120363,0.029831467,0.216675361,0.289144286,0.340137511,-0.843411322,-0.922687323,-0.787347691,-0.20534409,-0.866726011,-0.970538905,-1.081666844,-0.079183802,,0.919761188,-0.717990403,0.151060795,-0.154184144,,-2.01788478,0.449157787,-0.94277478,-0.959860547,0.181771943,,-0.043117482,-0.207185964,-0.701500698,-1.161275017,-0.438397792,-0.253847487,-0.374882305,0.414467602,-0.457671975,-0.466049712,0.479062616,0.72346472,,0.106867353,,-0.35884903,0.114235486,0.225504756,-0.273842571,0.754945653,-0.783150763,1.114946415,1.317553107,0.214508453,-1.447185663,0.05149071,-1.18454878,-0.290441946,1.510567187,0.569663518,-0.342880267
9484,1,1,1,5,15,,1.428877532,0.96326984,1.015582317,-0.389129472,1.657641564,1.136364491,,1.29775457,-0.177233872,0.327234618,1.4954662,-0.036109911,1.908962942,-0.876930108,-0.932451109,0.22835836,-0.354021346,-1.071240283,0.377613782,-0.788858985,0.912620838,0.039822227,0.695181113,-0.596827614,1.855835692,-1.218543328,0.304332729,0.090608321,-1.162828731,-0.081936813,0.994376552,1.272408044,0.74579185,0.332509901,0.950116556,0.767113319,0.173728769,0.371865952,0.374798337,0.25903165,,0.607808887,0.205665559,-0.638653118,0.630492778,1.279870044,-1.057102173,0.549327078,0.784782254,-0.082886282,0.672949802,0.616293541,-0.506475185,0.157183353,-0.733713614,-0.682161155,0.66865566,0.829871349,0.459097852,0.866872022,1.512915926,0.419886126,0.640736451,0.514725355,0.406107373,0.288055306,0.721978656,0.570802693,0.470772082,-0.309660663,-0.472214037,-0.375683024,0.388028338,0.692672491,0.393417862,0.001077856,-1.232105359,0.473732337,-0.314314475,-0.168904576,-0.596086991,-0.587103636,-0.115026245,-0.089263447,0.15142046,,0.106639413,0.60669211,0.161339223,,-0.398536733,0.081491717,0.041527877,0.023589688,,-0.109652982,0.011572078,-0.98643797,-0.605636139,-1.167445158,-1.483812347,0.013705894,0.003873016,-0.453093808,-0.277737612,0.227348358,-0.149460253,-0.780603296,-0.702510236,,-0.764863169,-0.223868126,0.470121841,0.521686844,-0.874428727,-0.670087629,0.431878161,-0.66469737,1.03415445,-0.215060431,-0.334023828,-1.221928985,0.748201479,-0.629061109,2.016664338,-1.302814029,0.663911337,-1.225845994
10536,1,2,2,6,6,2016,1.253042233,1.334016777,1.021427233,1.392077027,-0.117453858,-0.977823764,-1.455981596,-1.646195414,0.352004506,-1.622528846,0.463227146,0.205900813,1.286775537,-1.015969683,-0.082376239,0.837417223,-0.594072667,0.158499627,-0.141648471,-0.167813006,1.028613503,-0.270359535,-0.411407522,0.168479279,-0.193621301,0.528372672,0.261683715,-0.189845008,-0.592758936,-0.033331588,-0.193373416,-0.316344068,-1.441623815,-1.271265082,-0.3927407,-0.263110626,-0.619468881,,-1.882899445,-0.560441489,,0.216562952,0.283409072,-0.228189893,-0.007475692,-0.25292638,,,-0.965853821,0.807708572,-0.271939774,-0.338321754,0.634367605,1.558245079,-1.145820198,-0.583849478,-0.944773826,-0.455999093,0.775521253,,-1.965937785,-1.692034753,1.234485516,-1.519220912,0.363036327,0.412795604,-0.778578293,-0.584689365,,-1.378776313,-0.646635282,0.06320597,-1.272236744,,0.124270321,-1.426550925,0.303085966,-0.868448676,-1.431233953,-0.525712831,1.236603163,0.126543465,0.954028939,-0.737570074,-1.369205544,-1.630721901,2.352001962,-0.203503855,-0.093471336,-0.889121858,-0.1540719,-0.932017014,0.133782201,-0.153296428,0.588555345,-1.922435911,-1.307910599,1.310977508,-0.330407043,-0.480418245,0.388875299,-0.075997613,2.118673697,,-0.027690114,0.640172172,0.021156447,1.499021771,0.96729752,-0.542867111,1.297782099,0.033150319,-1.076649969,0.198546697,-0.002550816,0.047708823,-0.140666018,-0.182707203,1.133539337,-0.313589856,-1.988762874,-0.503207465,0.236846115,0.252986072,-0.023435368,1.013466262,1.539904631,0.401745645
495,1,1,1,6,5,2016,-0.132953651,0.150228312,-0.238736594,-0.596246507,-0.649982485,0.99174575,0.467567443,0.573089959,-0.115374841,0.061357782,0.525211077,-0.557515949,0.543624709,-1.568571832,0.051371062,0.175144703,0.314955172,0.704881619,0.170036984,-0.564793761,0.230400855,-0.399377888,4.22648683,-1.688859507,1.74485069,0.69358494,,0.038626201,-0.787629655,0.762587348,0.664981283,-0.746603402,-0.694566401,-0.410777794,0.011640088,-0.898764904,0.045442425,-0.469501774,-0.310371747,0.272069039,0.319821662,-0.609775444,0.211787431,0.631711499,-0.061035183,0.182683395,0.541907742,0.420440363,0.515659893,-0.692766198,-0.039565249,0.452419625,0.061714761,0.228961885,-0.699207809,0.593846604,-0.402022508,-0.023304966,-0.113403876,-0.565665853,-0.329303112,0.270679704,0.22343117,-0.246084287,0.009272379,-0.782009192,-1.216460909,0.086744709,-0.458988816,,0.567579009,0.012673019,0.171288102,0.108867491,-0.349284979,-0.312546692,1.269305507,-0.61419003,-1.418016219,0.138020611,0.608185826,-0.613174432,-1.009991997,-1.205921019,0.096502818,-0.452061722,1.016775952,0.637259162,1.448540426,0.344695639,1.179638555,-0.225694786,-0.110173039,0.001631079,0.73374013,,-0.126313905,1.04273825,0.864246689,1.463109315,0.462169236,-0.947894355,-1.261102534,0.634222102,1.195376731,1.00743038,0.131474461,0.048413542,-0.170918473,-0.873072435,-0.453004335,-1.20875547,,-0.563280068,0.483264156,0.342081066,0.038259661,-0.455828597,0.258808527,-0.629736433,-0.128324223,-0.87545367,,-1.77085753,1.89836638,0.688550108,0.489784229,-0.816747869
531,0,1,1,,5,2016,0.022195142,0.384384272,-0.025981662,0.825957132,-0.472472942,-1.480546053,-1.481931668,-1.517288729,0.970594817,-1.79978007,-0.479755048,-1.527702368,-0.505282789,-0.307520703,-0.933271644,0.141627332,-0.188310982,-0.704044207,,,,,-0.914060311,1.673704081,-0.53963396,-1.375918588,,0.767717248,1.136272706,,-0.342098212,0.342890901,0.447259031,0.144989819,0.756426866,0.32461625,-0.460942589,0.91665938,0.44357989,0.245670614,-0.465027497,,0.261772569,-0.386556139,1.643986797,1.010765656,0.340842288,1.880865553,0.045784852,0.725436425,1.035721572,0.004072361,-0.415535513,-0.029854937,0.226703182,0.467891445,0.471282411,-0.535546729,0.805683902,0.52890062,0.067334805,-0.417818286,-0.923102015,-0.219024718,-0.653518088,-0.569790126,-0.110553361,-1.010094603,-0.319835914,0.573393611,-0.333346285,-1.073899416,-1.008255098,-0.493671525,-0.728332884,0.214117655,-1.013372282,,-0.60228208,0.464734808,-0.262671867,-0.941338781,-1.619138349,-1.66090251,0.448083523,0.210040646,0.51036691,-0.439255282,-0.294014965,0.455781297,0.740223081,0.800218918,0.332540549,-0.057056074,0.419291674,,-0.483626903,-0.604153782,-1.365153837,-1.286125482,-0.287439405,0.486156052,1.119541651,-0.277480423,0.475965155,-0.744364723,-1.428647594,-1.754250858,0.27354555,1.669926979,0.217058753,-0.343432579,-1.384117792,1.218268602,-1.067697214,-0.070506189,,,,,,,-1.035381094,1.995667527,-0.544427044,,1.679206317,1.90462461
2144,1,1,1,5,6,2016,0.928953643,0.989287169,0.895177054,2.041043737,-0.2949634,-1.008813495,-1.572756918,-1.661292594,,-1.445277622,0.568186602,0.005330871,1.554936596,-0.892270884,-0.036426246,1.125977161,-1.176484473,0.17718548,0.343121459,-0.016274661,0.885953712,-0.89099881,-0.331654296,-0.128366652,-0.127879954,-0.455097702,0.195771602,-0.202763181,-0.538746871,-0.093400941,-0.210534199,-0.261416988,-1.384280155,-1.267133437,-0.470839094,-0.289949971,,-0.972036409,,-0.458996271,2.00557688,0.137864057,0.290344059,-0.146658244,,-0.282525008,0.85657748,-0.187368815,-0.978931194,0.903266032,-0.247653223,-0.394208002,0.586034002,1.62777145,-1.156319041,-0.707517792,,-0.493691594,0.7012725,-0.989410301,-1.983686481,-1.763796521,1.205887031,-1.56138301,0.434297554,0.351729093,-0.787931856,-0.472811503,0.102281277,-1.401399645,-0.549434983,0.149111987,-1.258747129,-0.812750386,0.038537792,-1.391020474,0.361388109,-0.860246784,-1.469917498,-0.532059081,1.192296368,,1.01301468,,-1.368126791,-1.716180895,2.323841149,-0.261807088,-0.03388053,-0.959491153,-0.145286683,-0.832056058,0.219522609,-0.162162779,0.449856366,-1.805892511,-1.197561342,1.223741345,-0.30686176,-0.520608888,0.35835898,-0.064098701,2.04353608,,-0.071548733,0.590412262,0.102002314,1.458716084,0.916496979,-0.465464771,1.371291746,0.010472974,-1.184666943,0.163686077,-0.056481684,0.103226121,0.237225489,-0.039709883,,-1.093906162,0.723043588,-1.020534243,-0.20085529,-0.269914525,0.219268122,-0.678357644,-0.10249147,
2482,0,1,1,5,5,2016,,-1.612445722,-1.510590252,-0.561727001,-0.561227714,0.313414991,0.626511631,1.244333781,-0.926415471,1.036239514,-1.241744165,1.962588764,,-1.085165546,0.935087891,-1.202644815,0.689736419,,-0.448686594,0.114610716,-0.715732784,0.096140573,,-0.343379114,-0.343899824,-0.173037003,-0.607580743,,0.345385202,-0.200399478,-0.203715474,-0.138004637,0.569899541,,1.605545305,-0.243118053,0.825100695,0.58913439,0.282736874,0.273451311,-0.296436106,-0.460247544,0.24853529,0.473785484,-0.737517568,0.024219532,-0.925774112,-0.453890022,-0.358978777,-0.772426201,-0.712683533,-0.23237178,0.211970904,0.551482153,-0.54150432,0.306927165,0.044463452,-0.334127409,1.038416871,-0.395399958,-0.272127595,0.658177866,1.327978633,-0.184142625,,0.623540165,-0.29802376,0.746325598,1.08922314,1.087311283,2.658086183,-0.489768896,-0.186859619,1.112399023,0.148775888,-0.409169595,-0.360803899,0.788333473,1.235636069,1.05972735,-0.964574754,-0.182664395,0.011418061,1.157947825,1.231360942,,-1.456322502,0.524485486,0.202247261,-0.980953012,-0.058534249,0.588232054,0.31972705,-1.199211542,-0.674548726,0.382758658,1.170431114,-0.614526492,1.083135287,1.385771499,-0.655298857,-1.413925991,-0.801127392,1.887347857,1.492449082,1.395966207,,-0.609960141,-0.509017101,-0.615890334,-0.700825378,-1.950344806,0.846371818,-0.807709897,1.084008085,-0.831601489,-0.553413256,0.033033268,-0.666248521,-0.161886796,0.545913372,0.71566024,0.101431271,-0.474287893,0.009946559,-0.411313196,-1.066887757,-0.320492822
2704,0,1,1,5,5,2016,-0.929384121,,,-1.03119228,-0.916246798,-0.922730911,-0.450416331,-0.735719364,-0.369684191,-0.559021502,0.050000944,0.326614186,0.641488936,-0.193510426,-1.579853688,1.661850456,-2.027942637,-0.472827997,-0.161648633,0.81671345,0.164935871,0.121688013,,0.880680154,-0.909765309,,0.070650302,-0.551392831,-1.258191816,-0.251082995,0.563799242,,-0.792137642,-1.098706718,-0.803785192,2.24664198,-0.114596687,0.676326379,-0.082908372,0.291860351,0.083289819,1.73807492,-0.449604599,-1.967553159,-0.633739915,-1.069001106,,-1.399986954,,0.274116753,-1.122633318,-1.511487366,0.144432458,-0.426309666,-1.118562115,0.123149307,-0.848648419,-1.59434539,1.125688863,-1.758351656,-2.035436841,0.309310389,,0.546392524,-1.809629077,1.582800464,0.884824504,-1.899980374,0.767655249,0.768741051,,-0.461272871,1.122273931,1.574524998,0.564623205,0.466305727,-1.316583831,1.184614352,0.437717434,-0.83615435,-0.400753598,-0.411922805,-1.035033539,0.469849982,0.999727842,0.826827819,0.114858612,0.027632382,,-0.736565591,-0.840858194,,1.127448445,0.323343229,-0.455472989,0.731949211,0.530073791,0.412106878,-1.912778452,-1.124592479,2.577909129,1.025152315,0.205262536,0.398680634,-2.239614736,-0.082012984,0.162415373,-0.393559126,-0.163354974,-0.855111349,-0.925117489,-0.077335675,1.954577947,2.012790827,-0.958191928,-0.354186319,-0.278924625,0.996968539,0.001499448,0.202809353,0.214508453,0.433134914,-0.613225283,,-0.67331161,-0.44159156,-0.032353558,0.590578883
3084,1,1,1,6,5,2016,0.046329399,-0.038397323,-0.137035061,-0.389129472,0.237565226,1.150137704,1.340138593,1.556729263,0.592567404,1.390741962,-0.747525627,-1.025907351,-0.96934561,-0.38390869,1.055706622,-1.288170559,-0.537976607,0.791995951,-0.876642869,0.973122061,-0.781413285,-0.438016736,0.187668108,,0.163967047,-0.381589339,-0.710713814,,0.453631877,,-0.199628874,0.873894169,0.355278649,-0.42923511,-1.364143803,1.099396927,-0.272807737,0.543305399,0.720028823,0.169404185,-0.759792056,0.735975658,0.164310336,,0.389806541,1.21406034,1.21982245,,0.299745877,1.039262533,,0.21712719,1.012518663,0.477426033,,0.148437639,0.163756574,-0.128909777,1.011221228,,0.181049371,0.225116981,2.545079292,0.055856412,-2.491730048,2.08541879,0.174538797,-2.079351978,2.155447549,0.253184553,-1.794199908,-0.125931647,-0.163101127,0.293561668,1.569466423,0.092897159,-0.987391439,1.969405897,,-1.140056872,,-0.015351283,0.599108086,-0.767297497,-0.220896779,-0.758825469,0.572958996,,-0.986276099,-1.487663866,-0.515507624,0.052446778,0.895902589,0.145665582,0.487968268,0.924760195,0.732270635,0.105304175,,0.194841324,0.204000041,-0.0017651,-0.045269025,0.018033716,-0.395732826,-0.355190249,-0.238486767,0.542171377,0.775840479,-0.268586362,-0.323887489,-1.725273119,-0.297416184,-0.38775285,0.748853765,,-0.838816262,1.014460173,-0.650342149,-0.154842806,0.673047156,1.488150656,0.22403049,0.676885174,0.131441866,,0.746956573,-0.370621233
3186,0,1,1,6,7,2016,2.36321804,2.020223827,2.922193821,-0.492687989,2.367679733,0.740384606,0.162654105,0.365213411,-0.713345475,0.681737066,1.278109217,-1.896028553,0.428424187,0.745348894,,-0.427072485,-0.120060963,-1.162904165,3.392035809,-1.459564875,2.07082357,0.690664971,-0.145354036,-0.29222589,-0.015889014,0.209155401,1.625783697,2.285061849,-0.400744469,1.618575637,1.290780058,-0.239954231,-1.43992467,0.996908068,-1.603355704,0.81840542,0.653308535,0.370583588,,0.031561271,1.133989524,0.137864057,0.290344059,-0.146658244,-0.263565418,0.812227937,-0.629384917,-1.023994771,0.52166891,0.363752774,-0.154416897,1.365664966,0.178982607,-0.677932257,-0.130105196,-0.160491841,0.351478848,-0.25978924,0.451514922,,0.111923791,-0.63985793,1.118133692,0.420752533,-0.144584027,0.872104237,0.7286221,-0.548472397,1.121313694,1.079728869,-0.254894843,-0.31001597,0.040412264,0.901201205,1.045425878,1.283636689,-0.07468763,1.329658334,1.345277436,-0.906765728,1.884296401,1.248173674,1.107869377,-1.975519459,-0.677102399,2.443679216,0.81128283,0.204575369,0.766761982,2.00336431,-0.516689419,-0.624846015,-0.526971685,-0.337033717,,-1.970514745,-1.264063207,,0.023758033,-0.119594894,-0.206643131,-0.769331989,-0.271644515,-0.663503846,0.143378246,-0.149991055,0.338149091,-0.68354397,-0.671002823,0.322185619,-1.360987317,-1.580689766,1.099704464,-0.771950315,-1.314939501,-0.588815613,3.16622042,-1.29980885,1.995148818,0.617408619,-0.528295677,-1.523543859,-0.106192088,-0.280031152,-0.052755633,0.246364309,0.037784353,-0.009015316
