id,home_team_abbr,away_team_abbr,date,is_night_game,home_team_win,home_pitcher,away_pitcher,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_season,away_team_season,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_earned_run_avg_std,home_pitcher_earned_run_avg_skew,home_pitcher_SO_batters_faced_mean,home_pitcher_SO_batters_faced_std,home_pitcher_SO_batters_faced_skew,home_pitcher_H_batters_faced_mean,home_pitcher_H_batters_faced_std,home_pitcher_H_batters_faced_skew,home_pitcher_BB_batters_faced_mean,home_pitcher_BB_batters_faced_std,home_pitcher_BB_batters_faced_skew,home_pitcher_leverage_index_avg_mean,home_pitcher_leverage_index_avg_std,home_pitcher_leverage_index_avg_skew,home_pitcher_wpa_def_mean,home_pitcher_wpa_def_std,home_pitcher_wpa_def_skew,away_pitcher_earned_run_avg_mean,away_pitcher_earned_run_avg_std,away_pitcher_earned_run_avg_skew,away_pitcher_SO_batters_faced_mean,away_pitcher_SO_batters_faced_std,away_pitcher_SO_batters_faced_skew,away_pitcher_H_batters_faced_mean,away_pitcher_H_batters_faced_std,away_pitcher_H_batters_faced_skew,away_pitcher_BB_batters_faced_mean,away_pitcher_BB_batters_faced_std,away_pitcher_BB_batters_faced_skew,away_pitcher_leverage_index_avg_mean,away_pitcher_leverage_index_avg_std,away_pitcher_leverage_index_avg_skew,away_pitcher_wpa_def_mean,away_pitcher_wpa_def_std,away_pitcher_wpa_def_skew
9827,GLO,XFB,2017/6/14,TRUE,FALSE,senzaan01,wrighda04,1,1,5,26,2017,2.7597094,2.007215163,2.31899852,-0.264859251,1.568886793,0.458033732,1.129294263,1.26639889,-0.225346452,2.099746858,0.803725537,-1.489392932,1.818562914,,-0.646904724,0.452394619,0.130071763,0.25446744,0.234054912,-1.193360334,1.414131691,-0.50960814,-0.444275121,-0.196105498,-0.108488316,0.053432757,DET_2017,ARI_2017,0.237128222,-0.044258208,-0.110359618,0.525893616,0.089922181,-0.93843915,-0.158643485,0.426548588,0.495398708,1.115953666,0.116101052,0.910039769,-0.217025354,0.283095848,0.222554447,0.908159301,0.096114712,-0.964411593,0.286518364,1.191719503,0.768994476,0.626590831,1.164257465,0.31128161,0.566136742,1.356939985,0.514431104,-0.370835828,-0.487191711,-0.320226242,0.48502286,0.006215973,-0.39906094,0.567509666,1.007282771,0.93214,0.854064355,,-0.561856031,0.674694402,0.829360753,-0.513126489,1.031401032,1.091290505,-0.766082829,-0.51155713,-0.450520932,0.531443054,0.517803641,-0.010059886,-0.566780819,0.926274381,0.565451937,-0.296122964,0.76987101,0.014190608,-0.613169434,-1.236366725,-0.789739364,-0.742466404,,0.212339646,-0.092509263,0.317523225,-1.004868278,1.086764308,0.000822439,-0.430107795,-0.731669781,-0.822951285,0.490772392,-0.913412283,-0.805279644,-1.328703003,-1.016547652,0.82871756,0.653879089,-0.473270468,-0.421991084,0.203494477,-0.592565166,-0.170596359,-0.441199409,-0.710893739,-0.047920741,-0.764573892,,0.842206314,-0.002349026,1.017333914,0.235992287,-0.41788934,,-1.278151905,-1.050646578,-0.523111029,1.125425121,-0.600720062,-0.086023955,-0.200716567,,1.365804729,-0.233078651,-0.223482143,0.959830426,-0.465585145,-0.676297474,1.16158316,-0.466117664,-0.618436766,-1.467338675,-0.210077854,0.576765072,-0.249336072,-0.077091707,-0.748034395,-1.457671847,0.021870932,0.476917224,0.058563736,-0.353169562,0.129504288,-1.98142568,-0.120195481,-1.000269791,1.411510596
9843,HXK,DPS,2017/6/14,TRUE,TRUE,priceda01,diazmi02,1,1,,5,2017,0.429029755,0.143723979,0.539806178,-0.989768873,0.060055684,-0.313266218,,-0.209640728,0.537581599,0.061357782,,1.71042717,0.043110181,-0.10579329,-0.671520792,-1.138163482,-0.504911372,-0.16141939,1.283593393,-1.700191288,-0.030064354,0.877761081,-0.541013118,-1.741894795,-0.059101433,0.924613967,HOU_2017,TEX_2017,0.3487441,0.388863255,0.010159154,0.458310261,0.898797792,-0.007027062,1.25557148,-0.53698013,0.020816714,0.217395806,,0.344907811,1.448848738,-0.212782208,-1.596256025,-0.011663843,0.295556132,0.007896732,1.535342671,-0.717706043,,1.233349009,-1.24541811,,1.492738386,-1.271021656,,,-0.660396033,1.403474614,1.534835879,-0.314697525,-0.199340035,1.015374608,0.201106747,0.586219116,-0.14761284,0.792458439,0.599179008,-0.165823999,0.868997551,0.017196203,,0.187384996,-0.850048722,-0.237735802,-0.229920495,-0.28603992,0.085647902,-0.398680422,-0.81761494,0.298526746,-0.38144165,-0.936493559,-0.589124419,-0.290222177,-0.272126852,1.686980341,0.369184763,-0.660438644,-0.545942021,-0.427348769,-1.193055071,-0.198744328,-1.384915302,-1.961690317,0.570617716,-1.245356335,-0.790673968,0.639965433,0.270932787,-1.142653335,-0.010504567,-0.3045796,-0.578531916,-1.789701121,0.205770025,0.259750291,0.581869181,-0.313265598,-0.804484556,,-0.627241898,0.227376592,0.227852743,,-1.41883756,-0.097492428,1.290375633,1.065199675,1.358557129,,,-1.778867546,,,0.006798933,,,0.878823022,,,-3.585220366,,,-0.839183527,,,-0.516335241,-0.506353838,-0.363410647,-1.860590684,-1.309512652,,-0.030061071,-0.639142995,0.341734361,0.975182601,0.48789126,,1.11907716,-0.174921141,-0.876844824,1.08602279,0.400137178,-0.508137486
9959,MZG,RLJ,2017/6/14,TRUE,FALSE,,rasmuco02,1,1,5,5,2017,0.235955701,-0.490448413,-0.153400825,0.674071307,-0.472472942,1.026178784,0.921693692,0.700835323,0.516961922,0.061357782,0.921081778,-1.515818097,1.572121368,0.402478717,0.139988905,0.140570527,1.881080943,,0.201863277,-1.658717037,0.358837828,-0.314428346,-0.168154903,-0.421344985,0.90170347,-0.706322597,PHI_2017,BOS_2017,-0.155759669,-0.004490638,-0.204604724,1.040114801,1.113434674,0.456524987,-1.195247791,0.02201924,0.845386581,0.415455792,0.129580063,0.16957061,-1.466430922,-0.212782208,1.609148289,0.530374795,0.226817037,-0.556458245,-0.06731519,-0.604930119,-1.422433342,-0.543729043,,-1.228812333,-0.287245628,-0.017190641,-0.105918937,0.63373496,0.328551225,-0.894972894,-0.908803446,-0.301588683,0.485948194,-0.619332428,-0.443831083,1.920949027,1.248422362,0.836504264,0.283475166,1.195466648,,,0.508977933,0.642030991,0.821478836,0.610134929,-0.285957368,-0.781007005,0.071860825,0.015664665,,0.253928959,0.560319014,0.879252968,1.141693388,-0.186590918,0.047889096,-1.752981222,-0.407414617,-0.004635341,1.584371736,,-0.514283843,0.131013257,-0.520024241,-0.790151512,-0.287464148,-0.158468351,-0.860034076,-1.302963513,-0.264145242,0.416764924,-0.238676872,-0.175312375,0.020191042,1.11993674,1.738859288,1.643023703,0.991993322,,0.138511296,-1.496462392,0.215656554,0.691486813,-0.126958268,-1.197678209,-0.7209392,0.703991018,0.090639604,0.901070978,-0.06889513,-0.262598268,-0.075364391,-1.863070369,-1.0937091,0.411039696,0.019172662,0.037887883,-0.786994325,-0.513025423,-0.192056483,0.000831063,0.393836314,-0.361699855,0.437494531,-0.406291293,0.363677484,0.004968049,-0.171856194,-0.299569716,-2.930862116,-0.445581635,,-2.887080409,0.999663019,0.209545222,-1.21510065,-0.769367601,-0.034485808,0.127587571,,-0.473631942,1.80057297,0.166515237,0.844015307,2.836193769
10768,FBW,JEM,2017/6/14,TRUE,FALSE,johnsji04,wagueja01,1,1,5,8,2017,-0.112267145,-0.58476123,-0.112486415,-1.466138053,-0.383718171,-0.998483585,-0.810473571,-0.551069246,1.816001576,-0.204519054,0.442565836,,1.401464934,-0.128967897,-0.533670813,1.473855275,-1.478454302,,0.053859365,1.134160345,0.236191406,-0.149656984,,0.079675553,-0.243668633,-0.379405068,CLE_2017,LAD_2017,0.055176043,0.300975909,0.443924712,0.588097427,0.359313745,-0.2030462,0.183380886,-0.069900093,0.300036294,1.272554941,-0.44546986,0.308177432,0.062896113,0.291942315,-0.067877401,0.989022874,0.059000043,-1.05449308,0.057780496,-0.128645773,1.524870177,0.156269478,-0.173108723,0.537706969,0.303040188,-0.323384958,0.603090859,-0.310055967,-0.760096029,0.151939916,-0.713876513,0.211005811,0.355424472,-0.140997987,,-0.215321547,0.367314362,0.335952283,-0.183199918,0.789859379,0.966738959,0.076497657,0.550324471,0.831735323,-0.740163697,0.114094318,0.098597341,-0.401045069,0.276229346,1.299158141,0.150550642,0.331803556,0.192522845,-0.649385115,-0.192264417,-0.406743721,-0.479505605,1.460126957,0.896575732,0.458654373,0.233916852,0.296160014,-1.301069294,-0.539995819,0.834187007,0.281617428,-0.714076149,,0.94559929,0.820142826,-0.714984245,0.76288465,-1.149404434,-0.618973646,1.744491606,1.273573592,0.481039747,1.982344764,-0.728985399,-0.197347106,0.558705419,-0.932034171,0.357354694,0.889293574,-0.756733293,-0.908988205,0.155173641,1.187124656,-0.551456605,,0.064990216,-0.095290237,-0.333495597,1.173458082,-0.010981096,1.426326121,0.290172313,0.089446749,-0.181442824,-0.188230835,-1.114186795,0.302815138,-0.238316373,-0.393915569,0.064025299,0.443037618,0.856797909,0.928115524,-0.495904217,-0.473709437,-0.374943909,0.0782707,-0.542845726,0.760222385,-0.221179243,-0.25110465,0.094302147,-0.428903076,-0.695858071,1.156197961,-0.151003526,-0.212221846,0.952903962,0.674385799,0.213658296,-0.457123357
2033,ZQF,RKN,2017/6/15,FALSE,TRUE,leonedo01,penniwa01,,1,5,5,2017,0.791043605,,0.597086352,-1.1485586,0.770093853,1.380839029,0.691386809,0.58238053,-0.342191288,1.213490738,1.741749016,-1.223143616,1.176280871,-0.763284956,0.389431724,-0.506287135,0.669604335,-0.24358552,-0.525404215,0.535425698,-1.188336356,,0.044979186,,-0.730631184,0.75732851,,,-1.000151788,,0.170561584,-0.275458152,-0.51752435,-0.842747731,-0.428038153,1.522596653,-0.521296307,-0.008958464,1.484594364,-0.663967439,0.273332746,0.274701798,-0.28662419,-0.076384874,0.294579902,,0.534856477,-0.30418132,4.384469708,0.906303111,-0.748383942,,0.63227197,-0.59041231,3.22758483,-0.696366694,-0.361501122,0.303832414,0.454981223,-0.92148751,-0.231114619,0.469268324,0.504572406,2.039402504,0.996825093,1.520101298,-0.249209745,0.871023292,1.265821754,-0.368655163,0.409254621,0.386714142,-0.83116838,-0.203638181,0.129967066,-0.92247308,0.365786725,0.856736445,-0.346984206,,0.947553426,-0.519302077,0.990913144,,0.566873547,-1.766053422,-1.075886133,-0.743420556,0.474528338,1.13804356,-0.772313063,0.112493836,-0.574050013,-0.867552731,,0.306871368,-0.031959613,-0.049708326,1.201175184,-0.088373688,0.599496647,,2.002570385,-1.183101142,0.525496207,0.163297579,0.669093944,2.071675458,2.821625626,-0.347215036,0.510971291,0.284442343,-0.984577831,-0.215744062,0.674714906,-0.454130029,0.209149487,-0.65857461,,-0.573119729,,0.54980235,-0.029691213,0.435263928,-1.225938538,-0.546068691,-1.107460997,0.163050014,-0.345631298,0.401946139,1.013499049,-0.379203196,1.241850766,1.181922474,0.492497616,0.56827046,-0.08132621,0.087372611,0.990182374,-0.282111346,0.185752143,-0.179080542,-0.580440118,0.11940376,1.358139505,0.504507826,0.240959419,-0.921390006,-0.275138638,-0.19106845,-0.593550762,0.395755693,0.434215197,-2.048792248
2462,BPH,RAV,2017/6/15,TRUE,FALSE,smithaj01,kerrra01,1,1,6,6,2017,0.704849831,0.651061893,0.46616024,-0.920729861,-0.2949634,0.196342677,-0.087115332,0.188692544,0.063329027,-0.204519054,0.751659036,-0.038066782,0.959768941,-0.563622384,0.982678955,-1.067786982,0.985549094,0.898042326,0.130909788,-0.099975873,0.517800745,0.534351389,-0.390893449,-0.838245673,0.429903031,,STL_2017,MIL_2017,0.468870688,0.902777914,0.599176384,0.650797832,,0.266577457,-0.185106095,-0.397006051,-0.851573981,0.193746853,,-0.771453206,-0.28209856,0.27583674,0.290321509,0.182499251,0.286766149,-0.192876071,0.429246949,,-0.830745964,0.439345274,-0.071778111,-0.721542039,0.160603649,-0.531338772,-0.919323989,0.319806589,-0.703780877,-0.092289116,-0.994453378,-0.18924117,-1.733693593,-0.527660073,-1.389692424,-1.454946466,0.326346304,0.398628978,-0.260601362,0.383396791,0.113349652,-0.763466749,0.751873179,0.116627494,-0.999518822,0.257558502,-0.362781908,-0.44230016,0.418263091,0.597241695,-0.488389877,0.544480212,-0.165979649,-1.128837643,-0.145094605,0.266986066,0.425578975,-0.170253874,-0.09499132,0.701066316,0.127533461,0.171070682,0.663212201,,-0.041859298,-0.067220996,1.214390924,-0.190384618,0.006152058,0.579949264,0.702851202,-0.393820481,0.0842088,-0.210981793,-0.199791452,-0.771874681,-0.539817147,-0.474932411,0.857636888,0.025990953,0.901703001,0.538829131,-0.337142663,-0.523401995,0.931784717,-0.498405427,-0.616535567,-0.12305123,,,0.039866506,-0.177860589,-0.391576515,-0.003874006,-0.881615897,-2.361274386,0.378536107,-0.735796364,-0.116214903,0.381598092,-0.427267858,0.311528429,,-0.557530435,-0.312512171,-0.371489576,0.993586082,-0.31366807,-0.029319924,-0.391770402,-0.709480917,-0.929724038,-0.323461066,-0.314200683,0.752584267,-0.773702838,-0.822235575,0.12225673,-0.957860626,0.436717983,,-0.504818458,-1.051477393,-0.549758236,-0.803031475,0.536602287
3352,PJT,STC,2017/6/15,FALSE,TRUE,tarnofr01,bernabr01,1,,5,5,2017,1.601265079,1.090104319,0.827376031,-0.195820239,0.148810455,0.07582706,-0.495828956,,-0.892049343,0.061357782,0.561574982,-1.094597199,0.714837734,0.948965908,3.262947355,-1.751317852,2.470683327,1.245543365,-1.039095603,-0.549544282,-3.376488558,0.107809604,2.730744709,-1.490888303,1.829009665,1.214879481,CHW_2017,BAL_2017,1.048994214,0.406099897,-0.96745765,0.16740799,-0.510139921,-0.658428031,-0.084502552,0.764025855,1.333828285,-0.631432706,-0.452921838,-1.608045511,,0.223749315,0.577566357,-0.011663843,0.295556132,0.007896732,0.646083826,0.95741491,-0.947367786,-0.091185935,1.044144644,-1.363463803,0.005186211,0.530175999,-1.386910034,-0.894238416,-0.711883353,-0.506245692,-0.445471004,-0.747224163,0.224785925,0.089553799,0.43877406,0.501827346,0.378817772,,-0.683948184,-0.489940819,0.00893486,0.255554542,0.08700287,-0.132201251,-0.107000215,-0.249511784,0.166383832,-0.392652674,0.202731994,-0.068824451,0.717261828,-0.013657762,-0.002604923,0.170090309,0.238802758,0.478631679,0.473174188,-0.8503856,0.751642326,-0.286421904,0.007620435,1.019474161,-0.024681483,0.616074701,-0.183323847,,-1.196778448,-0.058393617,0.53484984,-0.39075031,-0.223578271,0.575677053,0.949161308,,0.658287581,-1.731140996,-0.230132443,1.353075657,1.65690389,,-0.609637325,0.517689794,0.304717192,0.625082618,,0.353480664,-0.242649401,-0.204989222,0.476758573,0.330590096,-0.766798949,-0.229044724,0.781587895,-0.854550158,1.604213423,0.975796599,-2.676790546,1.518994584,2.406333111,-0.150869342,1.459890202,0.462629154,-3.522367709,0.561795388,1.098546546,0.002665584,-2.472740315,-1.30074648,2.917502736,3.038139603,0.999592759,-1.563864663,-1.204735179,-0.595985654,1.988070707,0.889582892,-0.358405647,1.231446351,-0.458619005,0.677666045,0.244858188,0.370840159,0.499571412,-1.908610944,-0.14511874,1.601308097
3508,FBW,JEM,2017/6/15,FALSE,TRUE,hamilia01,willitr01,1,1,5,6,2017,-0.246729432,-0.848186685,-0.07741692,-0.989768873,-0.472472942,-0.76778226,-0.466635126,-0.40590406,1.169918362,0.061357782,0.938437279,-0.605994582,1.873428399,0.233881911,-0.266996746,0.025841239,-1.083138982,-0.193466887,0.305921253,-0.947349497,1.807536407,-2.097934239,-0.268914238,0.166611758,-0.80365547,2.097488076,CLE_2017,LAD_2017,-0.002089808,0.280099845,0.494395313,0.525893616,0.345387174,-0.158172206,0.150548122,-0.105712825,0.357824637,1.280574953,-0.488312322,,,0.293131059,0.006446132,1.039562607,0.034126024,-1.111414052,0.058112762,-0.190639221,1.537715432,0.142591633,-0.233756446,0.569064228,0.310824648,-0.381280175,0.593236167,-0.246993901,-0.776442191,0.03539131,-0.743286865,0.155178553,0.40048557,-0.145101244,0.104461034,-0.195836279,0.375438683,0.274678843,-0.199374803,0.809055556,0.903058964,0.040567029,0.553369986,0.767234176,-0.74796192,0.095560184,0.040734958,-0.361275626,0.335364309,1.264491054,0.085910887,0.342448808,0.146522086,-0.657021817,,-0.432749722,-0.545309629,1.465706495,0.833222627,0.455674899,0.239989998,,-1.321421903,-0.510024063,0.779748603,0.225523938,-0.720567447,-0.248656196,0.975544848,0.740915417,-0.694180399,0.818540482,-1.136592436,-0.656611606,1.743742686,1.15478573,0.746720939,1.372799383,-0.716536608,-0.253616229,0.535605671,-0.921078873,0.300730225,0.877652299,-0.690286516,-0.913142736,0.037703996,1.205510985,-0.602169617,0.168785803,1.210650469,1.049651592,0.677084609,-1.056526199,0.1874256,,2.450725904,1.288426634,,-1.959676724,-1.271429122,0.821395743,-0.52115333,-0.395722216,0.550543407,-0.647572179,0.633107695,,,-0.366905339,0.293407188,0.169168639,-1.000926338,-1.381171063,-0.818064391,-0.022741749,0.826792567,2.150628987,1.266203997,-0.575883262,1.282732288,-0.777565258,0.59647929,0.111960322,-0.768757626,-0.531938966
4268,KJP,HAN,2017/6/15,TRUE,FALSE,hahnje01,widenta01,1,1,5,5,2017,0.687611076,0.901478684,1.291462339,-0.340802164,0.237565226,-0.051575164,-0.901298821,-0.49184185,-0.65835967,-0.204519054,0.430995502,-0.859993583,0.703019607,-0.213127714,0.032498743,2.553985874,-0.527925821,-0.709649733,0.110483614,-1.060095088,0.541578453,-0.14910425,-0.463665059,0.365470134,-0.669532611,1.441630191,NYM_2017,WSN_2017,0.178808925,0.589011308,0.468251664,0.301670577,0.890616565,0.42029633,-0.285709638,1.106528005,-1.320320801,0.826811148,0.978519267,0.69310425,-0.28209856,0.27583674,0.290321509,0.855597979,0.11848537,-0.906462834,-0.001865739,0.555911936,0.117277794,0.283164614,-0.528820655,0.256398093,0.591404905,0.211339159,0.498544169,-0.488931273,-0.185913647,-0.431334004,0.238410013,-0.669395077,-0.792468308,0.728811024,0.086855159,0.647635881,1.473769506,1.084218283,1.230318901,1.06431153,0.757709203,0.870949513,1.418066621,1.106102485,1.391348992,-0.517823014,-1.105842938,-0.463022403,1.086341621,-0.225925259,0.783598644,1.539374399,2.233742953,2.239528592,0.997447168,1.904664034,2.405860904,-0.08383637,0.169468899,0.479809272,1.139272652,0.050644352,0.636482787,0.574113087,0.074881893,-0.709233765,0.719240071,1.38239279,-0.453701581,-0.668832548,0.728654481,-0.649188068,0.064664149,0.563501335,1.371786392,0.632408315,1.985782428,0.501630303,0.26352773,,-0.551866887,-0.477622129,-0.038382936,-1.264828823,0.757746436,0.04505485,-0.596335979,0.236483328,,-0.316714607,0.021269132,-0.280215133,-1.174961383,-0.641312284,,-0.785015978,0.832990125,0.400109377,0.496168089,-0.29025909,-0.125197717,0.019041812,0.845891963,0.665024501,0.127873739,-0.680194855,0.240591985,0.849971501,-0.648693233,-0.588257138,0.179978134,0.164860648,0.145006203,0.02330317,-0.514554188,-0.721042471,-0.151419392,0.991909177,,0.750015955,0.896973773,-0.144862186,-2.456718259,1.34209324,-0.451007689,-1.827547422
4528,VJV,JBM,2017/6/15,TRUE,FALSE,ramirne01,brasiry01,1,1,5,,2017,-0.001939115,0.2185238,-0.36381779,1.329941917,0.592584311,1.311972962,0.331329569,1.104975202,-0.713345475,1.213490738,-0.485540214,-0.595765037,1.481736966,-0.53076972,0.091577306,-0.755726561,1.066188464,0.223909492,0.1510946,-0.33281874,0.831201087,-0.480385074,-0.958653261,0.928433692,-2.097506492,2.603800194,LAA_2017,KCR_2017,,0.09522771,-0.606350958,-1.384070784,-1.648560823,-0.649210946,-0.025973369,-0.960892546,0.032421375,-0.504108429,0.20297809,-0.761644642,0.054584553,0.292202,-0.059258251,-0.282683162,0.278422001,0.288409442,-0.233598861,-0.14215062,-0.093163129,0.046746812,-0.519123464,,-0.35441288,,-0.554463144,0.801149612,-0.169173508,-0.575250708,0.161257892,0.869923494,0.699461164,-0.231831892,0.078119213,-0.151016633,-0.144155167,0.200071607,-1.213548951,-0.920205899,-0.255488735,-0.057816588,-0.474680154,0.154071459,-0.616171124,-0.17885589,-0.552357467,-0.122505406,-0.886659126,0.636549791,-1.009303319,-0.816417925,-0.554339329,-0.674735568,,-0.843831015,-0.509197362,0.022296865,-0.290405245,-0.212166055,0.410058005,-0.142304369,0.528137447,-0.43171427,-0.951473374,-0.3582827,-0.132645174,-0.920836054,-0.785132776,-0.082593287,,0.419494595,0.191416081,0.362736267,-0.755120059,-0.666177249,0.272453429,0.695628732,0.599587267,0.192848045,,0.346237711,-0.288158065,0.811771407,-0.228872068,-0.483009169,0.278970624,0.413907759,0.317401881,,0.162840559,-0.084018114,0.945537877,-0.346752597,-0.209712681,0.653999924,0.953274652,-0.217649185,-0.493077636,-0.685458836,-0.258821862,-0.608616919,0.103747127,-0.534675126,-0.454290193,-0.760842955,-0.506293883,-0.360955864,1.619769677,4.004317578,1.959615076,0.645964891,2.920987837,0.059976644,-1.745610109,1.426087608,0.113172008,2.501849012,4.572051704,-0.057877201,1.86137006,4.271266617,1.288871018,,-1.349986969,-1.836939629
5700,QDH,UPV,2017/6/15,TRUE,TRUE,walstbl01,arihako01,1,1,5,6,2017,0.208373694,-0.223770791,0.037143427,0.059624103,0.50382954,2.541232257,2.543573152,2.594950678,-0.2116,2.365623694,1.768195493,-0.082346461,1.373812127,-0.029908173,-1.286922483,0.233970951,-1.198659838,-0.884216712,-0.12678288,0.219934629,0.20677684,-0.295601502,,0.040593314,-0.389493547,0.18067331,OAK_2017,NYY_2017,2.502278022,1.362171833,-1.375639767,-0.168130078,,-0.931104191,-1.102256636,0.081777528,-0.420262542,1.629415299,0.19503159,0.75689165,-0.748823621,,0.784817449,0.8831301,0.10693881,-0.936760357,-0.329288109,-0.241980038,0.151070776,-0.535601035,-0.158549322,-0.271081925,0.194235249,-0.101674212,,-0.690228047,-1.113037249,1.158730223,0.01003523,-0.69703021,1.603671871,-0.351991509,-0.765216162,-0.850238172,1.730726489,-0.113291064,0.077851249,1.877359564,0.088420514,1.036623635,1.913380095,1.131893259,0.631954873,-0.644599109,0.398833617,-0.269127191,0.59728478,0.214120048,-0.221690853,1.759281239,1.666180404,-0.310923374,0.925825146,0.986488522,-0.673319019,-0.74221589,-0.407591517,0.212281501,0.333278688,1.119173348,0.113939064,0.097211843,-0.516196944,-0.575898005,-0.729207904,-1.182539232,-0.702585036,-1.146167501,0.576612553,0.955522721,-0.743940614,-0.845608318,-0.542763702,0.649440208,-0.348069996,-0.461152811,-0.564937439,-0.332512418,-0.18647777,-0.746751499,-1.282380364,-1.531955608,-0.947720853,0.478652107,1.259452414,0.646146251,0.358485341,0.879256484,-0.125028785,-0.309602639,0.750529681,0.221179621,0.777642742,0.415957287,0.25886668,-0.036317362,0.18764815,-0.339805609,-1.239334032,-0.90601906,0.845891963,0.042823581,-1.533164515,-1.055730599,0.585695982,0.511536275,-0.42335101,-0.576196804,-0.533779127,0.202759323,-0.73150263,-0.708176551,-0.308701048,-0.230916132,-0.181224861,0.177136805,-0.221740431,-0.644681607,-0.225232816,-0.196759356,-0.761983784,0.618806532,-0.311366334,0.550047674
