id,home_team_abbr,away_team_abbr,date,is_night_game,home_team_win,home_pitcher,away_pitcher,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season2,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_season,away_team_season,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_earned_run_avg_std,home_pitcher_earned_run_avg_skew,home_pitcher_SO_batters_faced_mean,home_pitcher_SO_batters_faced_std,home_pitcher_SO_batters_faced_skew,home_pitcher_H_batters_faced_mean,home_pitcher_H_batters_faced_std,home_pitcher_H_batters_faced_skew,home_pitcher_BB_batters_faced_mean,home_pitcher_BB_batters_faced_std,home_pitcher_BB_batters_faced_skew,home_pitcher_leverage_index_avg_mean,home_pitcher_leverage_index_avg_std,home_pitcher_leverage_index_avg_skew,home_pitcher_wpa_def_mean,home_pitcher_wpa_def_std,home_pitcher_wpa_def_skew,away_pitcher_earned_run_avg_mean,away_pitcher_earned_run_avg_std,away_pitcher_earned_run_avg_skew,away_pitcher_SO_batters_faced_mean,away_pitcher_SO_batters_faced_std,away_pitcher_SO_batters_faced_skew,away_pitcher_H_batters_faced_mean,away_pitcher_H_batters_faced_std,away_pitcher_H_batters_faced_skew,away_pitcher_BB_batters_faced_mean,away_pitcher_BB_batters_faced_std,away_pitcher_BB_batters_faced_skew,away_pitcher_leverage_index_avg_mean,away_pitcher_leverage_index_avg_std,away_pitcher_leverage_index_avg_skew,away_pitcher_wpa_def_mean,away_pitcher_wpa_def_std,away_pitcher_wpa_def_skew,predicted_probability,predicted_label
1458,PDF,JEM,2018/7/29,False,True,yarbrry01,swarmma01,1.0,1.0,6.0,,2.0,2018.0,-0.226042927,-0.62703939,-0.67242934,-0.886210356,-0.738737256,0.767931033,1.359601147,1.003940232,-0.149740969,0.681737066,-0.053305607,-0.083343139,-0.297975515,1.050269221,-0.863526119,1.424641048,-1.250704359,-0.825835265,0.032850375,-0.686024061,-0.678002251,1.440517761,-0.596298815,0.819546562,0.298083152,-1.704513114,ATL_2018,LAD_2018,-0.309413844,0.492507559,0.7415262,0.265298913,0.598275593,0.662041686,0.524668264,0.512910331,1.110855811,0.836097477,-0.247172613,1.102355697,0.294282536,0.271859736,-0.308488232,0.525212523,0.228125171,-0.550999355,0.702097624,0.047678942,0.116070708,0.370851837,0.722333751,-0.320228404,0.3412482,,-0.226528596,-0.177723905,-0.048842094,0.400237115,0.260384261,0.059145031,0.042005455,0.442683943,0.604005464,0.209368062,-0.125483737,0.293836194,0.142495643,0.399798439,0.423228381,-1.333328505,0.521930449,0.694959189,-0.041352557,0.328782411,0.174807337,0.764656138,0.401805252,0.136956548,-0.829576096,0.286846373,0.194933512,0.12146195,-0.317286922,-0.047958651,-0.339474092,0.332902351,,-0.60105185,-0.897446511,-0.705750844,1.087992682,1.379924745,0.331255116,-0.2777166,0.004562586,-0.060699422,0.353959627,0.181181513,-0.193381356,-0.271474884,-0.953838583,-0.740830797,0.910444929,1.104958418,-0.249340169,0.195912762,-0.356327681,-0.058709071,-0.279862669,-1.137799672,0.467658024,-0.141275923,0.307694207,-0.431201817,-0.104058743,0.392208914,-0.640460448,-0.224448662,-0.228220539,-0.125143592,-0.088899935,0.01866851,-0.328312723,-0.150788928,-0.78018193,,-0.708988268,1.32846633,0.327787685,0.113695027,0.201652227,-0.323802418,0.656154768,0.514695012,0.431694105,0.136036263,-0.937483015,-0.45798879,0.234668127,1.052719152,1.445608013,-0.193012972,-0.190320045,0.588556095,-1.119239175,-0.921665214,1.538834396,3.789578605,0.671947972,2.783455826,2.796104808,0.734262857,,-1.43475733,0.4875534765772455,0
2273,QPO,RAV,2018/7/29,False,True,yamamyo01,imanash01,1.0,1.0,5.0,5.0,2.0,2018.0,-0.791474083,-1.257959616,-1.135346664,,-1.271265883,0.492466765,0.256723114,0.058624537,0.448229665,0.149983394,-0.32934071,-1.245919388,,0.244122979,-0.750292208,-0.159719342,-0.334848004,,-0.50087433,-0.328792353,0.200453992,-0.443937907,-0.445936707,,-0.055477162,0.227996302,SFG_2018,MIL_2018,0.532720762,,0.190444995,0.426591944,0.232583199,-0.234608452,-0.307674293,0.103812547,-1.12257512,0.431057313,-0.037197305,0.236028066,-0.091299007,0.291556331,0.091992044,0.596229957,0.209011152,-0.626323459,0.149510949,0.277199888,-0.464661369,-0.300955912,0.687413077,-0.789463834,-0.406977154,-0.051291777,-0.248370913,0.687018825,-0.001860003,-0.551489663,0.12730818,0.341783132,0.656938444,-0.674893032,-0.591105662,-0.147395856,-0.040069536,0.161447318,-0.599583129,-0.158092147,0.506695988,0.598686462,-0.07219972,0.675722797,-0.263819768,0.199773126,-0.105186224,0.029133746,0.53216481,,-0.078125158,-0.23268708,0.287539559,0.530959029,-0.18481922,0.293567235,0.086996903,-0.876686202,-1.014294066,0.197609052,0.251826056,0.58604595,-0.269516787,-0.037469914,-0.826862667,-0.381364824,0.397164917,0.257607208,0.590515766,-0.269541788,0.344126534,0.062478055,-0.776287069,-1.041396026,-0.364301175,0.229596422,-0.362201036,0.02306347,-0.920007703,-0.225594079,-0.260042399,0.596515676,-0.259958616,0.929849936,0.395733593,0.732500251,0.384287743,0.375380441,,-0.770864448,-0.174972528,,-0.67729949,-0.070600005,-0.60887701,-1.237868911,0.603242979,-0.515286302,-0.508288142,-0.648516346,-0.628269315,,0.37819425,-0.462313186,-0.175742654,-0.160437768,0.228198113,0.225449428,-0.540134632,-0.369192383,0.261881485,0.146905658,-0.439934851,0.689030677,-0.374630348,-0.317900631,0.047990789,0.346426111,-0.370031845,-1.271448795,0.257426761,-0.515069549,0.047598789,0.303640477,,-0.261528943,0.4884271971367535,0
938,JEM,RAV,2018/7/30,True,False,castehu01,vinceni01,,1.0,6.0,5.0,2.0,2018.0,-0.101923892,0.485201421,0.177421404,,0.326319998,0.685291753,0.101022685,0.196821795,-0.129121292,0.061357782,,1.342779869,-1.011667981,,-0.470489572,-0.013609736,-0.037800712,-0.129011269,-0.499080442,1.477698129,-1.062677061,0.243341837,-0.243890345,1.737094033,-1.953089145,1.428595042,LAD_2018,MIL_2018,0.240834711,0.592784678,0.697137915,0.390073926,0.223857426,-0.206649562,0.811709602,-0.246223837,1.138763132,0.401832619,-0.0463852,0.278521033,0.486256397,0.236263096,-0.510058393,0.550450301,0.221608902,-0.577711034,-0.205623464,0.419604421,0.045294278,0.286703818,0.640345812,-1.445130995,,0.869018507,-0.202360654,0.231579353,0.197663675,0.788054394,0.34553031,0.130358592,-0.784056046,0.230132161,0.200190187,0.139841636,-0.00623246,0.149878612,-0.650709061,-0.15006832,0.468745273,0.58468554,-0.03787894,0.663664777,-0.317722933,0.180675029,-0.135673468,0.065943632,0.530990099,0.153938635,-0.076675989,-0.220954882,0.260770893,0.522292264,-0.989419249,-0.779008834,0.887778761,1.118219521,-0.289320499,,-0.361487579,-0.101423414,-0.301927841,-1.151184081,0.42425579,-0.103400721,0.254184523,-0.378478731,-0.108630105,0.385925772,-0.634627732,-0.182608955,-0.71342908,-0.967550015,-0.407367325,0.224615308,-0.390710882,0.041271657,-0.855933168,-0.152867599,-0.257734855,0.619183007,-0.277827599,0.878780808,0.352973252,0.719424297,0.430002611,0.309704372,-0.359606818,-0.738663023,-0.422413042,-0.378293467,-0.73040984,1.379076755,0.931256716,-0.999738397,-0.270973738,0.173110191,-0.428471208,-0.130936447,0.097175317,0.281634471,1.787027803,2.379456109,3.139615859,0.172060214,-0.042057996,0.390934599,-0.252567497,-0.2076097,-1.004729066,1.811218703,0.852767185,2.057321161,-2.043235847,-0.916143646,-0.571646044,1.454017979,1.151789902,0.22363567,-0.646060287,-0.318101801,1.353774472,-0.232768102,0.942799098,0.275498339,0.5514325496203778,1
959,RKN,HXK,2018/7/30,True,True,sadleca02,phillty01,1.0,1.0,18.0,,2.0,2018.0,-0.284654693,-0.805908526,-0.91440885,-0.506495792,-0.649982485,-1.401350076,-0.816961089,-0.783333545,-0.678979347,,,,0.450188232,-1.476793916,0.423073683,2.478781618,,-0.571223408,1.0194898,1.554876001,0.892110208,-0.760033351,-0.562053812,1.488248537,-1.088655144,0.80729798,SEA_2018,HOU_2018,-0.195048458,-0.317347062,-0.798248458,-0.675392979,-0.825728787,-0.058326469,-0.038922988,-0.858609862,-1.141006135,1.50571123,0.035177444,0.273368175,0.782499101,0.147099448,-0.827602449,1.082544997,0.011946019,-1.160227425,0.569585207,-0.026933879,-0.719270695,0.022211805,-0.283757159,-0.994298209,0.063787822,-0.011795521,-0.305320633,0.022223938,0.121508125,-0.315518991,0.727257972,0.257761893,1.666865056,-0.287912372,-0.727143431,-0.462223557,0.566412653,0.841736962,-0.564438335,0.731260176,0.345596226,0.134542681,0.602619305,0.464184477,-0.451896644,0.217382072,0.022621173,0.146163919,0.490298089,0.067045036,-0.779415615,0.754299455,0.473997381,-0.599241574,-0.11155929,0.124769594,0.187600037,0.060848005,0.458393658,-0.450751424,0.397879319,,0.050119284,-1.652133299,-0.372435723,0.367435216,0.497470643,-0.624569805,-1.246750648,0.448134557,0.841367548,-0.433022294,-1.431872007,-0.675634711,1.094778899,2.466998536,0.772814977,0.727233823,-1.466237804,-0.51547756,0.918859025,-0.987944932,-0.161553214,0.436323319,-0.292863635,-0.70510619,-0.737356399,1.123543941,-0.511921244,,0.393181722,0.814303245,1.444407023,1.567410224,0.205167215,0.646571577,0.054721478,0.880938533,1.270028876,-0.420872795,-0.148233624,-0.018498327,0.33678544,-0.210977097,0.175685035,0.113623588,1.100642118,0.002916484,-0.746552964,-0.653927285,-0.773962277,2.204191812,0.080579681,-0.106254154,-1.259603319,-0.873162907,0.052127536,0.221821168,,-0.956953575,-0.376641641,-0.031285294,-1.10472308,1.182664249,-1.056172764,0.550192787,0.45128080532267456,0
64,JEM,RAV,2018/7/31,True,False,ortizlu03,rodrich01,1.0,1.0,6.0,5.0,2.0,2018.0,-0.570818022,0.329097448,-0.000264033,-0.409841175,0.060055684,0.702508269,-0.009265118,0.112045326,-0.582754187,0.149983394,-0.716120435,0.964432959,-0.939058217,-1.383674044,-0.716650249,0.489986725,-0.552719087,0.308923582,0.786285047,0.294090809,0.040217981,-0.837200176,-0.976371327,-1.852684933,-0.095111923,2.5556492,LAD_2018,MIL_2018,0.205917501,0.580033916,0.725697011,0.354225962,0.214993537,-0.178837623,0.778216481,-0.248747633,1.175507261,0.422983629,-0.064403998,0.242407669,0.440761379,0.246261749,-0.46205849,0.585075942,0.212173094,-0.614459616,-0.244329227,0.413744324,0.098630606,0.29489434,0.601615146,-1.46784712,0.416381375,0.830825654,-0.186794739,0.238366369,0.160544154,0.7854055,0.305038236,0.125660811,-0.733943324,0.197916448,0.188891077,0.170082547,0.008712016,0.118391387,-0.681047716,-0.141715952,0.431479705,0.569926097,-0.029466642,0.627215313,-0.333666284,0.14464151,-0.15124149,0.114249409,0.550635286,0.125224524,-0.103871922,-0.209437955,0.234342858,0.513788315,-0.970698806,-0.79576131,0.857454478,1.10683762,-0.314956657,0.22993712,-0.33838328,-0.125012279,-0.345172607,,0.38808094,-0.108379433,0.216791179,-0.391751471,-0.060647771,0.357947522,-0.650756378,-0.141685995,-0.732849803,-0.980715991,-0.375840879,0.256329498,-0.376175778,-0.020273533,-0.896246568,-0.145377691,-0.204452135,0.68017831,-0.20262546,0.812721223,0.358647315,0.679310215,0.428654247,0.341881862,-0.369956354,-0.77778619,0.54019237,1.334976749,1.778231803,0.345694787,0.20868385,-1.906278976,0.103440428,1.181992383,0.734494621,-0.690137897,,-0.195905498,0.573530449,0.03381172,2.616194045,,0.983915375,-0.783684794,-1.033172887,-0.707227192,-1.165029804,-1.942148577,-0.289083136,0.055677777,-0.062833926,-0.119645672,0.285098706,2.627775654,1.530978196,0.71090244,,-1.073937692,0.54233926,0.643335385,-1.152907395,1.229010684,0.5732035078335117,1
1158,BPH,GKO,2018/7/31,True,False,quintjo01,biagijo01,1.0,1.0,6.0,6.0,2.0,2018.0,-0.594952279,-0.01563216,-0.535658312,0.977842958,-0.649982485,0.14813643,0.143191551,0.525475777,1.032453848,-0.381770278,-0.43925888,-0.942697269,0.055272071,1.366298906,-0.401564583,0.361526057,-0.872060519,0.899604508,-0.199177849,1.415181382,-0.912502253,0.614574673,0.415129692,1.167618023,0.454139846,0.11196259,,COL_2018,1.583510545,1.357282123,-0.516122146,,-0.537343324,-0.03421863,,0.215310142,0.945842593,-0.043450543,0.101285073,0.735060476,0.073716823,0.291556331,-0.079099781,0.360019795,0.26330213,-0.377472556,0.058794466,0.341880965,,0.019364818,-0.098753624,0.637801199,-0.043787085,0.135152752,0.514478786,-0.282772688,0.295329679,1.54642096,0.605031048,0.190737858,0.388719393,-0.009433331,0.092434898,1.272729562,0.547873251,0.37783109,-0.899054687,0.213601042,0.271324768,-1.064274336,0.564508113,0.296196939,,-0.59116481,-0.904823224,0.293788815,0.780223624,-0.556096573,1.549033617,0.477130263,0.203464865,0.55350886,-0.360229058,-0.74303802,-0.237311454,-0.49135722,-0.292852545,0.787866752,-0.236280577,-0.493628727,-0.310941748,0.411695138,0.831788668,1.216077256,0.180921841,-0.231953842,-0.302639885,,-0.513650581,,0.53016492,0.808876355,-0.689297461,-0.117268075,-0.135994715,-0.45387801,0.274826461,0.415094813,0.111287956,0.424392385,-0.581450388,0.250368903,0.628641795,-0.027247747,0.327475052,-0.2026669,,-0.799257877,-0.368319576,-0.393424395,-0.420843836,1.158939836,0.760540279,0.187513542,-0.669561619,0.049566218,-0.220491928,0.243113311,-0.114470439,-0.193808585,0.311644377,-0.164091699,0.455601072,0.101155726,0.316820372,-0.484917383,0.307846255,,-1.370511388,1.038930433,0.283312579,0.103346996,0.588187995,0.250627951,-0.669704924,,-0.436060675,-0.1845749,0.511215258,0.024534813,-0.262102597,-1.05953468,1.504985966,0.773243914,0.5424422591549346,1
1495,ZQF,FBW,2018/7/31,True,False,rucindr01,winanal01,1.0,1.0,5.0,6.0,2.0,2018.0,-0.41911698,,-0.954154277,1.150440487,-0.028699087,1.050281907,0.908718657,1.291947963,-0.156614195,0.85898829,-0.226034159,0.166250424,-0.006995573,0.91473299,,0.506774815,0.847672439,-0.675568137,-0.442903877,0.081084548,-0.428283925,0.073828243,-0.854910042,1.861862013,-0.692562918,-0.093588322,MIN_2018,,-0.371848009,-0.586487983,-0.761093404,0.147091006,0.306271805,-0.471686355,-0.187843607,-0.285804849,-1.212756847,0.792982378,1.140366276,0.770769934,-0.300319058,0.273451311,0.30932837,0.360019795,0.26330213,-0.377472556,0.026866977,-1.012904755,-0.766096744,-0.034218713,-0.695367894,-0.626207904,-0.03924038,-0.626090216,-0.091625476,0.570067666,-0.525094281,-0.035510986,0.023814174,0.589251956,-0.207581306,-0.019193407,-0.658371766,-0.843468152,,0.989288617,0.753910501,0.571672958,0.11349993,1.151903266,0.849517783,0.954892184,0.876382034,-1.005081244,0.028905029,0.379398827,0.272131994,0.362848787,-1.568176741,1.007206815,1.25485979,0.577288896,0.516905035,1.351333242,0.632471548,0.227061594,0.805595825,1.130695429,0.54830835,0.951997518,0.121614581,0.078061391,0.526699127,1.520798051,,0.842730835,1.362569927,-0.477603312,1.098865118,0.011047351,-0.270968386,-0.006161101,-0.459417828,0.72565468,0.765479567,0.529142978,0.385722224,-0.103486368,-1.189470521,-1.613551081,-1.416530637,0.573461759,-0.643645061,-0.003542852,0.192495765,0.275016331,0.206011331,,-0.409291504,-0.517354254,-0.602818354,0.290317006,-0.254116002,0.683386093,,-0.026616303,-0.632506487,0.414081537,-0.199647537,-0.296826013,0.075198667,-0.224449077,1.404973467,0.834697213,-0.067886849,0.726374071,-0.763890672,-0.586261286,-0.155032849,1.575387687,-0.286682231,-0.980673474,-0.671276483,-0.370267903,0.972326257,0.017246536,-0.63109459,0.032893926,0.218973959,0.015148135,-0.331828406,1.055361723,0.000541568,-0.540945594,0.5056924000356985,1
2712,PJT,JBM,2018/7/31,True,False,kochaja01,liriafr01,2.0,2.0,6.0,6.0,3.393833217,,-0.191565417,-0.636795888,0.124817163,-0.85169085,0.148810455,0.347848024,0.29889198,0.376826626,-0.788950958,,1.723567063,-1.054414324,0.465983633,0.32645384,0.337737982,-0.948126374,0.238752058,0.689947423,0.018632436,-0.318930204,0.039182572,0.069933547,-0.335468656,0.026944332,-0.329099664,0.611364323,CHW_2018,,1.042548397,0.807026351,0.02736684,-0.384844573,-0.420030351,0.139790485,-1.24780801,0.586468469,-0.003675579,-1.699070345,-0.196668775,-0.467270816,-1.299843513,,1.40723988,-1.704889304,,1.907837561,,-0.448011042,-0.254211887,-0.750150242,-0.626444373,0.016178351,-0.305281325,0.071517845,,-0.35063004,1.320711434,1.404305526,-0.540557977,-0.525897565,-0.158476054,-0.381964009,-0.13952996,0.198312162,-0.266688488,-0.344397814,-0.103306495,-0.724300432,-0.657094387,0.05530381,-0.840207227,-0.975111472,0.370287882,0.399363537,0.278185348,-0.532924403,-1.380911158,-0.75610898,0.927010283,-1.140282806,-0.757387792,1.390098325,1.182889618,1.006050596,-0.606851938,-1.370471609,-1.480099454,-0.12716965,0.197626845,0.920327819,0.048812247,1.60398559,0.721507312,-0.793941238,-0.787293446,0.071443404,0.012991578,-1.422146216,-0.599012864,0.902800766,1.495519124,0.836901416,-0.485838258,-1.706920974,-0.710039496,-0.195086863,1.654559872,0.582376854,-1.664244878,0.314508613,,0.036026719,-0.099529615,-0.346273789,-0.753908522,-1.201032078,0.328637909,2.023913551,0.046682076,-0.224347923,-0.429511407,-0.797495728,-0.350839349,-0.992651186,,-0.468474051,-0.247241787,0.463610261,0.329951095,1.355553315,0.308911653,1.192025061,3.942297592,-0.506859378,0.473861589,0.045838064,0.150658157,0.114295361,0.155553974,-0.271641337,0.012325483,-0.43947719,0.115155304,-0.178015937,-0.404026629,0.713262494,-0.681096134,-0.021638428,0.385551499,-0.049566095,-1.567780623,-0.200768655,1.616444885,0.494097159,0.5991655752326859,1
334,QDH,VJV,2019/3/29,True,False,brubajt01,verlaju01,1.0,1.0,8.0,,3.0,2019.0,-0.227192177,-0.625955334,0.410828372,1.458814739,0.296735074,-4.69659138,-2.263677568,,-0.871429666,-3.838169146,-0.064049488,-1.579151789,-2.707953326,2.157691584,0.194144254,-2.833291169,0.085498855,-2.775684122,0.081626878,-2.697487587,0.297245886,-2.328612191,,,,,OAK_2019,LAA_2019,-1.432645313,-1.849609289,-1.330107712,-3.517354098,-5.014323913,,0.293958395,-2.349189399,1.557107933,-3.630626782,,,-1.466430922,-0.212782208,1.609148289,-4.34797295,-8.468543056,,-0.267647422,-5.67723671,1.495235453,-0.983723516,-4.383830404,-4.440305574,0.725173564,-1.227811716,-2.780907112,2.478942785,5.46297063,1.42934475,-1.688334446,1.123187092,-3.906072513,0.545116419,-1.838230021,0.8971759,-7.394894034,,,-3.543931562,,,-5.909034683,,,-1.611600413,,,-4.943241128,,,-6.101255663,,,0.015451855,2.615492007,-1.117019476,-2.179627433,-0.194926918,-1.949045555,-4.12801658,-2.445743299,-5.136819118,3.077752182,-3.586042817,-0.781268148,0.929304069,-0.820857848,3.723468496,-0.50069943,2.775970936,-2.598172891,0.327806275,,,-3.883063273,,,0.241043932,,,-4.175915014,,,-5.067890314,,,-1.734842486,,,0.094199081,,,-2.81767423,,,0.355151994,,,-2.451245899,,,-2.076756594,,,-1.22765585,,,,,,,,,,,,,,,,,,,,,0.6380377222519641,1
1551,KFH,HXK,2019/3/29,True,True,suarean01,phillty01,1.0,1.0,,,3.0,2019.0,-3.904793195,-3.401137085,-2.916876972,-1.072615687,-2.957606534,1.466921612,0.396204747,2.741277186,-3.002129627,0.593111454,0.555789816,-0.286063502,1.982726985,-1.533046825,-2.677730306,,,-2.876612917,,,,,,,,,TBR_2019,HOU_2019,-3.495306739,-4.94663563,,2.688560998,-5.014323913,,-3.691858162,-6.174300636,,3.612709855,-6.204926518,,-4.381710582,-8.552904766,,4.324645264,-8.468543056,,-6.09549419,,,-5.38039692,,,-4.441794501,,,-1.924394069,,,-3.347118363,,,-4.627723653,,,,,,0.708481125,,,4.455585247,,,-5.505525253,,,3.323913911,,,1.034390228,,,1.013668183,,,-0.434429417,,,3.327067319,,,-2.379188678,,,-5.500480924,,,-3.257088666,,,-4.093525604,,,4.738270716,,,,,,,,,-1.927435415,,,3.222656699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2681702445148427,0
2508,KFH,HXK,2019/3/30,True,True,pannoth01,nixja02,1.0,1.0,,,3.0,2019.0,-2.784274135,-3.189746288,-2.653855765,-1.003576675,-1.626284967,-0.116997927,0.104266444,0.290888836,-0.321571611,-0.736272726,-0.683888791,0.583193375,0.026842356,0.019688843,-2.62849817,4.20587793,-2.403492776,-2.82614852,,,,,,,,,TBR_2019,,-3.495306739,-4.94663563,,5.791518546,-1.693654423,-2.938427055,-0.9324467,-1.80219412,0.00326703,0.896458616,-1.812475236,0.00712294,-0.008791092,0.293131059,0.006446132,-0.011663843,0.295556132,0.007896732,-4.319822128,,,-5.045494063,-6.97799247,,-4.033398313,-6.404256718,,-1.804303063,-7.546633484,,-0.774044098,-1.539274882,,-2.511561805,-1.759459553,,-0.036967325,-1.26077814,,0.241752903,-6.670676344,,0.605347913,2.502383982,,-0.606716583,2.377667572,,-0.789301158,1.76961646,,-1.106303539,-1.740207975,,-0.982764474,-1.892538517,,0.738750629,-3.084824153,,0.218502455,0.45167917,,-0.083391529,-1.079978408,,-0.615514403,2.404230339,,0.764854281,1.785876424,,-4.017731344,-5.629729533,,5.746410577,-3.486852939,,-3.635053282,-2.235489947,,-4.249083722,-7.028239304,,-1.806648688,-7.763793531,,0.731260425,-1.519947163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2994071480502856,0
1409,GUT,KJP,2019/4/3,True,False,wilsobr02,garcilu05,1.0,1.0,5.0,6.0,3.0,2019.0,-0.043312126,-0.479607859,-0.38602847,0.250632036,-0.590812637,0.977972537,1.006031424,0.079528324,0.352004506,1.124865126,0.142563613,0.504509523,0.12048531,-1.145494097,-0.793780594,0.781802108,1.284179891,-2.302912129,-0.979368255,-0.827557028,-1.175650196,0.076167763,-1.49019526,3.378964734,-0.117000932,-1.034598363,MIA_2019,NYM_2019,-0.4013146,0.071120533,-0.395880154,2.688560998,-0.813972336,-2.938427055,-0.9324467,-1.19643839,0.930341117,1.62079228,-3.685906875,-0.965122697,-1.466430922,-0.212782208,1.609148289,2.590121622,-1.457263706,-3.351674837,0.023744916,6.276352429,0.610435149,-0.751867692,3.168800493,1.767084866,-0.512115627,,0.845848606,0.377350196,0.313061602,-0.396791998,-1.481530676,-1.389938664,,-0.865658146,-1.870161603,-0.470547289,1.722296354,,-2.126659464,1.683424521,-1.306125778,-2.519770219,0.273242134,,-1.444385568,0.624266108,-1.016420474,-0.031966424,2.327511317,-1.665561384,-1.06609332,1.890667735,-0.07632368,-0.729325789,0.348190631,-1.014938367,-4.896394433,0.6325561,3.651373779,0.826871069,0.367332909,-3.609419325,-3.184038762,-1.806172636,-0.785879728,-1.945192484,-0.281499598,-2.162829047,1.03915339,-0.714938017,-0.821732003,2.646854847,-1.193131892,,-2.631392211,1.062328106,3.241800384,-0.002592948,2.107745357,0.578795439,-0.407315017,,-4.333738952,3.587713585,3.048977732,-1.73689867,-1.501993577,1.616528137,1.755864012,-0.638240147,-1.021870059,,,-0.869911698,,,-1.212436783,,,0.046305792,,,0.185939063,,,1.953617493,,,-1.580755338,,,3.527910405,,,-0.086165232,,,-1.111246646,,,2.568594004,,,4.153102855,,,0.5115028831098354,1
